215174
236993
222787
215383
200452
156653
162963
219645
232859
216591
205932
193170
151604
149072
205419
221756
221171
214451
188553
147514
144050
209386
224332
230124
216411
194821
162649
158504
214555
263048
237180
216058
178905
133720
134280
227118
231570
226974
210207
202089
158084
163552
226431
239664
233897
220528
205512
165511
161831
225602
253487
240919
226510
207205
165890
168709
232221
233913
228354
215505
221819
165784
162973
226000
243147
253354
254189
218738
171599
168376
236746
249433
233765
224397
213500
178203
180850
233558
253714
248733
248000
223032
175744
176273
238079
251037
232985
233648
214544
171836
176947
235434
249088
234317
219366
205454
166507
157588
183559
236291
243885
234123
238841
189863
184682
237405
250772
248665
234280
225366
172129
172069
233677
241188
245269
237047
219190
190011
171182
247637
246412
238417
233693
211697
167222
169196
227078
235647
238122
228517
223950
197070
178980
241729
252095
247017
241094
225221
185517
184156
248204
260849
266744
250088
233284
186275
191186
260886
269643
264842
248288
229605
183507
195086
279227
301825
310961
319899
292628
240630
256452
366465
388377
363539
331237
324916
238841
248045
326856
339677
350250
382098
388745
397543
419371
513918
522150
559436
658870
643064
299942
242227
299912
296096
354697
294958
242673
188241
185985
260231
263339
260902
251630
236617
187224
188087
259678
281350
283914
294868
253203
204526
187652
249710
261737
253933
198757
132362
182146
201708
287375
303927
281463
236041
188389
233114
240949
329018
369529
336399
327148
305008
465205
306948
389344
370172
340868
322872
300965
249398
241643
290952
312997
328683
319835
298003
247880
261142
319678
329061
322185
316301
302123
278698
267509
335595
333102
314982
359631
308961
256068
232823
289276
330473
347915
323488
297357
258093
239678
295035
341112
341632
336232
317643
258050
281345
347806
349675
335107
326209
315102
257374
256346
351456
363460
346555
330994
314832
267315
264403
328842
353491
326880
311185
292504
241684
250829
330703
343398
319074
310058
291963
255182
267818
347388
348674
324746
315458
417931
278631
248648
360608
368472
359494
353143
321202
272022
276598
357613
378638
367701
356723
327748
276443
279274
371945
381562
364065
349216
334770
266753
264414
371311
375825
361225
338065
323394
269459
257722
355990
380069
371462
376280
350271
285567
294270
407469
418732
372735
344838
315461
248218
239895
365480
395609
384176
368743
339572
272178
288258
385582
404769
383349
366444
346200
272999
275522
370901
401884
377027
358835
323916
253153
229439
272643
372600
398889
399056
396735
303558
312331
395739
410911
383700
370609
340590
270369
269440
370908
397154
393447
377330
341780
285856
271403
403770
425908
406558
384923
372892
282249
280720
377365
425517
408644
384901
348132
272694
244544
262132
374822
425319
395163
358259
298761
291364
388468
413557
420901
398999
364439
294360
295263
400935
415006
396485
377487
347433
282563
289326
392679
424018
406099
385827
355916
306051
300887
400907
420775
407420
392381
377890
296058
306961
401856
421677
408311
404148
373542
304692
305709
414659
442516
437215
426209
392538
331656
326317
437543
467419
448186
431782
403285
350527
344738
442828
451882
451903
432364
396375
340297
329303
375482
441670
462998
468614
434852
368144
358264
454567
487382
461088
442440
417162
366301
357652
467817
484526
463694
444471
415769
345559
354797
465055
455351
465754
441021
415279
351472
344870
468613
475742
449078
432094
394851
308112
330664
398602
437379
474030
446916
395349
325587
364755
485683
500063
479021
471523
453180
357824
360097
485642
520160
489694
476762
420099
325980
367081
459036
504559
530452
512602
492306
415365
440849
582636
566647
481946
554573
578815
481080
511825
653050
684780
689979
679507
625115
515889
610042
774163
760369
806564
798381
734812
381610
370846
511392
510979
496923
489037
441782
357071
362790
475364
485857
470754
458126
440999
354564
353369
469199
492399
488794
468930
425240
344753
338164
441291
477056
465122
436781
386912
293574
250996
401333
524705
569208
579433
524449
420821
397025
602462
736797
754647
736664
665305
584023
598336
693663
716190
687070
671842
648450
568455
558947
663756
684264
714578
698690
631440
556155
590232
709688
711020
695059
650970
632728
561426
568452
700673
705259
684710
657926
647721
591133
592382
676738
733173
689206
675911
