tcin,location_id,item_location_status_c
"13462173","2831","A"
"13462173","2843","A"
"13462173","2848","A"
"13462173","2851","A"
"13462173","2855","A"
"13462173","2857","A"
"13462173","2860","A"
"13462173","2865","A"
"13462173","2868","A"
"13462173","2870","A"
"13462173","2871","A"
"13462173","2872","A"
"13462173","2873","A"
"13462173","2877","A"
"13462173","2880","A"
"13462173","2882","A"
"13462173","2884","A"
"13462173","2888","A"
"13462173","2889","A"
"13462173","2891","A"
"13462173","2896","A"
"13462173","2897","A"
"13462173","3009","A"
"13462173","3032","A"
"13462173","3205","A"
"13462173","3207","A"
"13462173","3208","A"
"13462173","3210","A"
"13462173","3214","A"
"13462173","3216","A"
"13462173","3217","A"
"13462173","3218","A"
"13462173","3219","A"
"13462173","3221","A"
"13462173","3222","A"
"13462173","3225","A"
"13462173","3231","A"
"13462173","3233","A"
"13462173","3240","A"
"13462173","3241","A"
"13462173","3244","A"
"13462173","3250","A"
"13462173","3251","A"
"13462173","3252","A"
"13462173","3254","A"
"13462173","3255","A"
"13462173","3257","A"
"13462173","3258","A"
"13462173","3261","A"
"13462173","3262","A"
"13462173","3264","A"
"13462173","3265","A"
"13462173","3267","A"
"13462173","3269","A"
"13462173","3270","A"
"13462173","3273","A"
"13462173","3274","A"
"13462173","3275","A"
"13462173","3278","A"
"13462173","3283","A"
"13462173","3292","A"
"13462173","3293","A"
"13462173","3294","A"
"13462173","3298","A"
"13462173","3302","A"
"13462173","3306","A"
"13462173","3307","A"
"13462173","3308","A"
"13462173","3313","A"
"13462173","3314","A"
"13462173","3315","A"
"13462173","3317","A"
"13462173","3319","A"
"13462173","3323","A"
"13462173","3324","A"
"13462173","3335","A"
"13462173","3336","A"
"13462173","3338","A"
"13462173","3341","A"
"13462173","3342","A"
"13462173","3343","A"
"13462173","3344","A"
"13462173","3345","A"
"13462173","3346","A"
"13462173","3347","A"
"13462173","3349","A"
"13462173","3350","A"
"13462173","3353","A"
"13462173","3354","A"
"13462173","3355","A"
"13462173","3359","A"
"13462173","3360","A"
"13462173","3362","A"
"13462173","3366","A"
"13462173","3371","A"
"13462173","3374","A"
"13462173","3375","A"
"13462173","3378","A"
"13462173","3384","A"
"13462173","3386","A"
"13462173","3391","A"
"13462173","3393","A"
"13462173","3396","A"
"13462173","3400","A"
"13462173","3401","A"
"13462173","3402","A"
"13462173","3403","A"
"13462173","3406","A"
"13462173","3407","A"
"13462173","3409","A"
"13462173","3410","A"
"13462173","3413","A"
"13462173","3414","A"
"13462173","3415","A"
"13462173","3420","A"
"13462173","3421","A"
"13462173","3422","A"
"13462173","3424","A"
"13462173","3427","A"
"13462173","3428","A"
"13462173","3430","A"
"13462173","3437","A"
"13462173","3441","A"
"13462173","3445","A"
"13462173","3446","A"
"13462173","3680","A"
"13462173","3683","A"
"13462173","3684","A"
"13462173","3691","A"
"13462173","3692","A"
"13462173","3806","A"
"13462173","3843","A"
"13462173","3856","A"
"13462173","3991","A"
"13462173","9476","A"
"13954338","3","A"
"13954338","4","A"
"13954338","5","A"
"13954338","12","A"
"13954338","13","A"
"13954338","19","A"
"13954338","24","D"
"13954338","26","A"
"13954338","43","A"
"13954338","48","A"
"13954338","52","A"
"13954338","55","A"
"13954338","61","A"
"13954338","64","A"
"13954338","67","A"
"13954338","68","A"
"13954338","69","A"
"13954338","75","A"
"13954338","76","A"
"13954338","78","A"
"13954338","79","A"
"13954338","80","A"
"13954338","82","A"
"13954338","83","A"
"13954338","85","A"
"13954338","86","A"
"13954338","90","A"
"13954338","93","A"
"13954338","95","A"
"13954338","96","A"
"13954338","100","A"
"13954338","108","A"
"13954338","111","A"
"13954338","137","A"
"13954338","139","A"
"13954338","144","A"
"13954338","146","A"
"13954338","147","A"
"13954338","151","A"
"13954338","152","A"
"13954338","154","A"
"13954338","158","A"
"13954338","162","A"
"13954338","164","A"
"13954338","167","A"
"13954338","171","A"
"13954338","176","A"
"13954338","179","D"
"13954338","183","A"
"13954338","184","A"
"13954338","188","A"
"13954338","189","A"
"13954338","190","A"
"13954338","192","A"
"13954338","193","A"
"13954338","195","A"
"13954338","198","A"
"13954338","199","A"
"13954338","200","A"
"13954338","201","A"
"13954338","203","A"
"13954338","205","A"
"13954338","212","A"
"13954338","215","A"
"13954338","217","A"
"13954338","219","A"
"13954338","220","A"
"13954338","221","A"
"13954338","222","A"
"13954338","223","A"
"13954338","224","A"
"13954338","226","A"
"13954338","227","A"
"13954338","228","A"
"13954338","229","A"
"13954338","230","A"
"13954338","233","A"
"13954338","238","A"
"13954338","239","A"
"13954338","240","D"
"13954338","245","A"
"13954338","246","A"
"13954338","249","A"
"13954338","250","A"
"13954338","251","A"
"13954338","253","A"
"13954338","254","A"
"13954338","255","A"
"13954338","256","A"
"13954338","257","A"
"13954338","258","A"
"13954338","259","A"
"13954338","260","A"
"13954338","264","A"
"13954338","265","A"
"13954338","267","A"
"13954338","271","A"
"13954338","273","A"
"13954338","274","A"
"13954338","275","A"
"13954338","278","A"
"13954338","279","A"
"13954338","280","A"
"13954338","281","A"
"13954338","282","A"
"13954338","286","A"
"13954338","288","A"
"13954338","289","A"
"13954338","290","A"
"13954338","291","A"
"13954338","293","A"
"13954338","294","A"
"13954338","296","A"
"13954338","297","D"
"13954338","298","A"
"13954338","299","A"
"13954338","300","A"
"13954338","301","A"
"13954338","302","A"
"13954338","303","A"
"13954338","304","A"
"13954338","305","A"
"13954338","307","A"
"13954338","309","A"
"13954338","310","A"
"13954338","311","A"
"13954338","312","A"
"13954338","313","A"
"13954338","314","A"
"13954338","317","A"
"13954338","318","A"
"13954338","319","A"
"13954338","320","A"
"13954338","321","A"
"13954338","322","A"
"13954338","323","A"
"13954338","324","A"
"13954338","328","A"
"13954338","330","A"
"13954338","331","A"
"13954338","332","D"
"13954338","335","A"
"13954338","336","A"
"13954338","337","A"
"13954338","338","A"
"13954338","339","A"
"13954338","341","A"
"13954338","342","A"
"13954338","343","A"
"13954338","344","A"
"13954338","345","A"
"13954338","346","A"
"13954338","347","A"
"13954338","348","A"
"13954338","349","A"
"13954338","350","A"
"13954338","351","A"
"13954338","353","A"
"13954338","354","A"
"13954338","355","A"
"13954338","356","A"
"13954338","357","A"
"13954338","358","A"
"13954338","359","A"
"13954338","360","A"
"13954338","361","A"
"13954338","362","A"
"13954338","363","A"
"13954338","364","A"
"13954338","365","A"
"13954338","366","A"
"13954338","373","A"
"13954338","397","A"
"13954338","530","A"
"13954338","531","A"
"13954338","532","A"
"13954338","533","A"
"13954338","551","A"
"13954338","553","A"
"13954338","554","A"
"13954338","555","A"
"13954338","556","A"
"13954338","557","A"
"13954338","558","A"
"13954338","559","A"
"13954338","560","A"
"13954338","578","A"
"13954338","579","A"
"13954338","580","A"
"13954338","587","A"
"13954338","588","A"
"13954338","589","A"
"13954338","590","A"
"13954338","593","A"
"13954338","594","A"
"13954338","604","A"
"13954338","605","D"
"13954338","606","A"
"13954338","607","A"
"13954338","608","A"
"13954338","609","A"
"13954338","610","A"
"13954338","611","A"
"13954338","612","A"
"13954338","613","A"
"13954338","614","A"
"13954338","615","A"
"13954338","616","A"
"13954338","617","A"
"13954338","618","A"
"13954338","619","A"
"13954338","620","A"
"13954338","622","A"
"13954338","623","A"
"13954338","624","A"
"13954338","625","A"
"13954338","626","A"
"13954338","627","A"
"13954338","628","A"
"13954338","632","A"
"13954338","634","A"
"13954338","636","A"
"13954338","637","A"
"13954338","638","A"
"13954338","639","A"
"13954338","641","A"
"13954338","642","A"
"13954338","643","A"
"13954338","645","A"
"13954338","647","A"
"13954338","649","A"
"13954338","650","A"
"13954338","652","A"
"13954338","654","A"
"13954338","655","A"
"13954338","656","A"
"13954338","657","A"
"13954338","658","A"
"13954338","659","A"
"13954338","660","A"
"13954338","661","A"
"13954338","662","A"
"13954338","663","A"
"13954338","664","A"
"13954338","665","A"
"13954338","666","A"
"13954338","669","A"
"13954338","670","A"
"13954338","671","A"
"13954338","672","A"
"13954338","673","A"
"13954338","674","A"
"13954338","675","A"
"13954338","676","A"
"13954338","677","A"
"13954338","679","A"
"13954338","680","A"
"13954338","681","A"
"13954338","682","A"
"13954338","684","A"
"13954338","685","A"
"13954338","686","A"
"13954338","687","A"
"13954338","688","A"
"13954338","689","A"
"13954338","690","A"
"13954338","692","A"
"13954338","693","A"
"13954338","694","A"
"13954338","695","A"
"13954338","696","A"
"13954338","699","A"
"13954338","700","A"
"13954338","731","A"
"13954338","732","A"
"13954338","733","A"
"13954338","734","A"
"13954338","735","A"
"13954338","736","A"
"13954338","737","A"
"13954338","738","A"
"13954338","739","A"
"13954338","740","A"
"13954338","746","A"
"13954338","747","A"
"13954338","749","A"
"13954338","750","A"
"13954338","751","A"
"13954338","752","A"
"13954338","753","A"
"13954338","754","A"
"13954338","755","A"
"13954338","756","A"
"13954338","757","A"
"13954338","758","A"
"13954338","759","A"
"13954338","760","A"
"13954338","761","A"
"13954338","762","A"
"13954338","766","A"
"13954338","767","A"
"13954338","769","A"
"13954338","770","A"
"13954338","771","A"
"13954338","772","A"
"13954338","773","A"
"13954338","774","A"
"13954338","775","A"
"13954338","778","A"
"13954338","779","A"
"13954338","780","A"
"13954338","792","A"
"13954338","793","A"
"13954338","794","A"
"13954338","795","A"
"13954338","796","A"
"13954338","797","A"
"13954338","798","A"
"13954338","799","A"
"13954338","800","A"
"13954338","801","A"
"13954338","802","A"
"13954338","803","A"
"13954338","804","A"
"13954338","805","A"
"13954338","806","A"
"13954338","807","A"
"13954338","808","A"
"13954338","809","A"
"13954338","810","A"
"13954338","811","A"
"13954338","812","A"
"13954338","813","A"
"13954338","815","A"
"13954338","816","A"
"13954338","817","A"
"13954338","818","A"
"13954338","819","A"
"13954338","820","A"
"13954338","821","A"
"13954338","822","A"
"13954338","823","A"
"13954338","824","A"
"13954338","825","A"
"13954338","826","A"
"13954338","827","A"
"13954338","828","A"
"13954338","830","A"
"13954338","831","A"
"13954338","832","A"
"13954338","833","A"
"13954338","834","A"
"13954338","835","A"
"13954338","836","A"
"13954338","837","A"
"13954338","838","A"
"13954338","839","A"
"13954338","840","A"
"13954338","841","A"
"13954338","842","A"
"13954338","843","A"
"13954338","844","A"
"13954338","845","A"
"13954338","847","A"
"13954338","848","A"
"13954338","849","A"
"13954338","850","A"
"13954338","851","A"
"13954338","852","A"
"13954338","853","A"
"13954338","854","A"
"13954338","855","A"
"13954338","856","A"
"13954338","857","A"
"13954338","858","A"
"13954338","859","A"
"13954338","860","A"
"13954338","861","A"
"13954338","862","A"
"13954338","863","A"
"13954338","864","A"
"13954338","865","A"
"13954338","866","A"
"13954338","867","A"
"13954338","868","A"
"13954338","870","A"
"13954338","871","A"
"13954338","872","A"
"13954338","873","A"
"13954338","874","A"
"13954338","875","A"
"13954338","876","A"
"13954338","877","A"
"13954338","878","A"
"13954338","879","A"
"13954338","880","A"
"13954338","881","A"
"13954338","882","A"
"13954338","883","A"
"13954338","884","A"
"13954338","885","A"
"13954338","887","A"
"13954338","888","A"
"13954338","891","A"
"13954338","893","A"
"13954338","894","A"
"13954338","895","A"
"13954338","896","A"
"13954338","897","A"
"13954338","898","A"
"13954338","899","A"
"13954338","901","A"
"13954338","904","A"
"13954338","905","A"
"13954338","906","A"
"13954338","907","A"
"13954338","909","A"
"13954338","910","A"
"13954338","911","A"
"13954338","912","A"
"13954338","913","A"
"13954338","914","A"
"13954338","915","A"
"13954338","917","A"
"13954338","918","A"
"13954338","919","A"
"13954338","920","A"
"13954338","921","A"
"13954338","922","A"
"13954338","923","A"
"13954338","924","A"
"13954338","926","A"
"13954338","927","A"
"13954338","928","A"
"13954338","929","A"
"13954338","930","A"
"13954338","931","A"
"13954338","935","A"
"13954338","936","A"
"13954338","937","A"
"13954338","938","A"
"13954338","939","A"
"13954338","940","A"
"13954338","941","A"
"13954338","942","A"
"13954338","943","A"
"13954338","945","A"
"13954338","947","A"
"13954338","949","A"
"13954338","950","A"
"13954338","952","A"
"13954338","953","A"
"13954338","955","A"
"13954338","957","A"
"13954338","958","A"
"13954338","959","A"
"13954338","961","A"
"13954338","962","A"
"13954338","963","A"
"13954338","964","A"
"13954338","966","A"
"13954338","967","A"
"13954338","968","A"
"13954338","969","A"
"13954338","970","A"
"13954338","981","A"
"13954338","982","A"
"13954338","984","A"
"13954338","985","A"
"13954338","986","A"
"13954338","988","A"
"13954338","989","A"
"13954338","990","A"
"13954338","992","A"
"13954338","993","A"
"13954338","995","A"
"13954338","996","A"
"13954338","997","A"
"13954338","1000","A"
"13954338","1001","A"
"13954338","1002","A"
"13954338","1003","A"
"13954338","1004","A"
"13954338","1005","A"
"13954338","1006","A"
"13954338","1007","A"
"13954338","1008","A"
"13954338","1009","A"
"13954338","1010","A"
"13954338","1011","A"
"13954338","1012","A"
"13954338","1013","A"
"13954338","1014","A"
"13954338","1015","A"
"13954338","1016","A"
"13954338","1017","A"
"13954338","1018","A"
"13954338","1019","A"
"13954338","1021","A"
"13954338","1022","A"
"13954338","1023","A"
"13954338","1024","A"
"13954338","1025","A"
"13954338","1026","A"
"13954338","1027","A"
"13954338","1028","A"
"13954338","1029","A"
"13954338","1030","A"
"13954338","1031","A"
"13954338","1032","A"
"13954338","1033","A"
"13954338","1034","A"
"13954338","1035","A"
"13954338","1036","A"
"13954338","1037","A"
"13954338","1038","A"
"13954338","1039","A"
"13954338","1040","A"
"13954338","1041","A"
"13954338","1042","A"
"13954338","1043","A"
"13954338","1044","A"
"13954338","1045","A"
"13954338","1046","A"
"13954338","1047","A"
"13954338","1048","A"
"13954338","1049","A"
"13954338","1050","A"
"13954338","1051","A"
"13954338","1052","A"
"13954338","1053","A"
"13954338","1054","A"
"13954338","1055","A"
"13954338","1056","A"
"13954338","1057","A"
"13954338","1058","A"
"13954338","1059","A"
"13954338","1060","A"
"13954338","1061","A"
"13954338","1062","A"
"13954338","1063","A"
"13954338","1064","A"
"13954338","1065","A"
"13954338","1066","A"
"13954338","1068","A"
"13954338","1069","A"
"13954338","1070","A"
"13954338","1071","A"
"13954338","1072","A"
"13954338","1073","A"
"13954338","1074","A"
"13954338","1075","A"
"13954338","1076","A"
"13954338","1077","A"
"13954338","1078","A"
"13954338","1079","A"
"13954338","1080","A"
"13954338","1081","A"
"13954338","1082","A"
"13954338","1083","A"
"13954338","1084","A"
"13954338","1085","A"
"13954338","1086","A"
"13954338","1087","A"
"13954338","1088","A"
"13954338","1090","A"
"13954338","1091","A"
"13954338","1092","A"
"13954338","1094","A"
"13954338","1095","A"
"13954338","1096","A"
"13954338","1097","A"
"13954338","1098","A"
"13954338","1100","A"
"13954338","1101","A"
"13954338","1102","A"
"13954338","1103","A"
"13954338","1104","A"
"13954338","1105","A"
"13954338","1106","A"
"13954338","1107","A"
"13954338","1108","A"
"13954338","1109","A"
"13954338","1110","A"
"13954338","1112","A"
"13954338","1113","A"
"13954338","1114","A"
"13954338","1115","A"
"13954338","1116","A"
"13954338","1117","A"
"13954338","1118","A"
"13954338","1120","A"
"13954338","1121","A"
"13954338","1122","A"
"13954338","1124","A"
"13954338","1125","A"
"13954338","1126","A"
"13954338","1128","A"
"13954338","1129","A"
"13954338","1131","A"
"13954338","1132","A"
"13954338","1133","A"
"13954338","1134","A"
"13954338","1135","A"
"13954338","1136","A"
"13954338","1137","A"
"13954338","1138","A"
"13954338","1139","A"
"13954338","1140","A"
"13954338","1141","A"
"13954338","1142","A"
"13954338","1143","A"
"13954338","1144","A"
"13954338","1146","A"
"13954338","1147","A"
"13954338","1148","A"
"13954338","1150","A"
"13954338","1151","A"
"13954338","1152","A"
"13954338","1153","A"
"13954338","1154","A"
"13954338","1155","A"
"13954338","1156","A"
"13954338","1157","A"
"13954338","1158","A"
"13954338","1159","A"
"13954338","1160","A"
"13954338","1161","A"
"13954338","1162","A"
"13954338","1163","A"
"13954338","1164","A"
"13954338","1165","A"
"13954338","1166","A"
"13954338","1167","A"
"13954338","1168","A"
"13954338","1169","A"
"13954338","1170","A"
"13954338","1171","A"
"13954338","1172","A"
"13954338","1175","A"
"13954338","1176","A"
"13954338","1177","A"
"13954338","1178","A"
"13954338","1179","A"
"13954338","1180","A"
"13954338","1181","A"
"13954338","1182","A"
"13954338","1183","A"
"13954338","1184","A"
"13954338","1185","A"
"13954338","1186","A"
"13954338","1187","A"
"13954338","1188","A"
"13954338","1189","A"
"13954338","1190","A"
"13954338","1191","A"
"13954338","1192","A"
"13954338","1193","A"
"13954338","1194","A"
"13954338","1195","A"
"13954338","1196","A"
"13954338","1197","A"
"13954338","1198","A"
"13954338","1199","A"
"13954338","1200","A"
"13954338","1201","A"
"13954338","1204","A"
"13954338","1205","A"
"13954338","1206","A"
"13954338","1207","A"
"13954338","1208","A"
"13954338","1209","A"
"13954338","1210","A"
"13954338","1211","A"
"13954338","1212","A"
"13954338","1213","A"
"13954338","1214","A"
"13954338","1215","A"
"13954338","1216","A"
"13954338","1217","A"
"13954338","1218","A"
"13954338","1219","A"
"13954338","1220","A"
"13954338","1221","A"
"13954338","1222","A"
"13954338","1223","A"
"13954338","1224","A"
"13954338","1225","A"
"13954338","1226","A"
"13954338","1227","A"
"13954338","1228","A"
"13954338","1229","A"
"13954338","1230","A"
"13954338","1231","A"
"13954338","1232","A"
"13954338","1233","A"
"13954338","1234","A"
"13954338","1235","A"
"13954338","1236","A"
"13954338","1237","A"
"13954338","1238","A"
"13954338","1239","A"
"13954338","1241","A"
"13954338","1242","A"
"13954338","1244","A"
"13954338","1246","A"
"13954338","1247","A"
"13954338","1248","A"
"13954338","1249","A"
"13954338","1250","A"
"13954338","1251","A"
"13954338","1252","A"
"13954338","1253","A"
"13954338","1254","A"
"13954338","1255","A"
"13954338","1256","A"
"13954338","1257","A"
"13954338","1258","A"
"13954338","1259","A"
"13954338","1260","A"
"13954338","1261","A"
"13954338","1263","A"
"13954338","1264","A"
"13954338","1265","A"
"13954338","1266","A"
"13954338","1267","A"
"13954338","1268","A"
"13954338","1269","A"
"13954338","1270","A"
"13954338","1271","A"
"13954338","1272","A"
"13954338","1273","A"
"13954338","1274","A"
"13954338","1275","A"
"13954338","1278","A"
"13954338","1279","A"
"13954338","1280","A"
"13954338","1281","A"
"13954338","1282","A"
"13954338","1283","A"
"13954338","1284","A"
"13954338","1285","A"
"13954338","1286","A"
"13954338","1287","A"
"13954338","1288","A"
"13954338","1289","A"
"13954338","1290","A"
"13954338","1291","A"
"13954338","1292","A"
"13954338","1293","A"
"13954338","1294","A"
"13954338","1295","A"
"13954338","1296","A"
"13954338","1298","A"
"13954338","1299","A"
"13954338","1300","A"
"13954338","1301","A"
"13954338","1302","A"
"13954338","1303","A"
"13954338","1304","A"
"13954338","1305","A"
"13954338","1306","A"
"13954338","1307","A"
"13954338","1308","A"
"13954338","1309","A"
"13954338","1310","A"
"13954338","1311","A"
"13954338","1312","A"
"13954338","1313","A"
"13954338","1314","A"
"13954338","1315","A"
"13954338","1316","A"
"13954338","1317","A"
"13954338","1318","A"
"13954338","1319","A"
"13954338","1322","A"
"13954338","1323","A"
"13954338","1324","A"
"13954338","1325","A"
"13954338","1326","A"
"13954338","1327","A"
"13954338","1328","A"
"13954338","1329","A"
"13954338","1330","A"
"13954338","1331","A"
"13954338","1332","A"
"13954338","1333","A"
"13954338","1334","A"
"13954338","1335","A"
"13954338","1336","A"
"13954338","1337","A"
"13954338","1338","A"
"13954338","1339","A"
"13954338","1340","A"
"13954338","1341","A"
"13954338","1342","A"
"13954338","1344","A"
"13954338","1345","A"
"13954338","1346","A"
"13954338","1347","A"
"13954338","1348","A"
"13954338","1349","A"
"13954338","1350","A"
"13954338","1351","A"
"13954338","1352","A"
"13954338","1353","A"
"13954338","1354","A"
"13954338","1355","A"
"13954338","1356","A"
"13954338","1357","A"
"13954338","1358","A"
"13954338","1359","A"
"13954338","1360","A"
"13954338","1361","A"
"13954338","1362","A"
"13954338","1363","A"
"13954338","1364","A"
"13954338","1365","A"
"13954338","1366","A"
"13954338","1367","A"
"13954338","1368","A"
"13954338","1369","A"
"13954338","1370","A"
"13954338","1371","A"
"13954338","1372","A"
"13954338","1373","A"
"13954338","1374","A"
"13954338","1375","A"
"13954338","1376","A"
"13954338","1377","A"
"13954338","1378","A"
"13954338","1380","A"
"13954338","1381","A"
"13954338","1382","A"
"13954338","1383","A"
"13954338","1384","A"
"13954338","1385","A"
"13954338","1386","A"
"13954338","1387","D"
"13954338","1388","A"
"13954338","1389","A"
"13954338","1390","A"
"13954338","1391","A"
"13954338","1392","A"
"13954338","1393","A"
"13954338","1394","A"
"13954338","1395","A"
"13954338","1396","A"
"13954338","1397","A"
"13954338","1398","A"
"13954338","1399","A"
"13954338","1400","A"
"13954338","1401","A"
"13954338","1402","A"
"13954338","1403","A"
"13954338","1404","A"
"13954338","1405","A"
"13954338","1406","A"
"13954338","1407","A"
"13954338","1408","A"
"13954338","1409","A"
"13954338","1410","A"
"13954338","1411","A"
"13954338","1413","A"
"13954338","1414","A"
"13954338","1415","A"
"13954338","1416","A"
"13954338","1417","A"
"13954338","1418","A"
"13954338","1419","A"
"13954338","1420","A"
"13954338","1421","A"
"13954338","1422","A"
"13954338","1423","A"
"13954338","1424","A"
"13954338","1425","A"
"13954338","1426","A"
"13954338","1427","A"
"13954338","1428","A"
"13954338","1429","A"
"13954338","1430","A"
"13954338","1431","A"
"13954338","1432","A"
"13954338","1435","A"
"13954338","1436","A"
"13954338","1437","A"
"13954338","1438","A"
"13954338","1439","A"
"13954338","1441","A"
"13954338","1442","A"
"13954338","1443","A"
"13954338","1444","A"
"13954338","1445","A"
"13954338","1446","A"
"13954338","1447","A"
"13954338","1448","A"
"13954338","1449","A"
"13954338","1450","A"
"13954338","1451","A"
"13954338","1452","A"
"13954338","1453","A"
"13954338","1454","A"
"13954338","1455","A"
"13954338","1456","A"
"13954338","1457","A"
"13954338","1458","A"
"13954338","1459","A"
"13954338","1460","A"
"13954338","1461","A"
"13954338","1462","A"
"13954338","1463","A"
"13954338","1464","A"
"13954338","1465","A"
"13954338","1466","A"
"13954338","1467","A"
"13954338","1468","A"
"13954338","1469","A"
"13954338","1470","A"
"13954338","1471","A"
"13954338","1472","A"
"13954338","1473","A"
"13954338","1474","A"
"13954338","1475","A"
"13954338","1476","A"
"13954338","1477","A"
"13954338","1478","A"
"13954338","1479","A"
"13954338","1480","A"
"13954338","1481","A"
"13954338","1482","A"
"13954338","1483","A"
"13954338","1484","A"
"13954338","1485","A"
"13954338","1486","A"
"13954338","1487","A"
"13954338","1488","D"
"13954338","1489","A"
"13954338","1490","A"
"13954338","1491","A"
"13954338","1492","A"
"13954338","1493","A"
"13954338","1495","A"
"13954338","1496","A"
"13954338","1497","A"
"13954338","1499","A"
"13954338","1500","A"
"13954338","1501","A"
"13954338","1502","A"
"13954338","1504","A"
"13954338","1505","A"
"13954338","1506","A"
"13954338","1507","A"
"13954338","1508","A"
"13954338","1509","A"
"13954338","1510","A"
"13954338","1511","A"
"13954338","1512","A"
"13954338","1513","A"
"13954338","1514","A"
"13954338","1515","A"
"13954338","1516","A"
"13954338","1517","A"
"13954338","1518","A"
"13954338","1519","A"
"13954338","1520","A"
"13954338","1521","A"
"13954338","1522","A"
"13954338","1523","A"
"13954338","1524","A"
"13954338","1525","A"
"13954338","1526","A"
"13954338","1527","A"
"13954338","1528","A"
"13954338","1529","A"
"13954338","1530","A"
"13954338","1531","A"
"13954338","1532","A"
"13954338","1533","A"
"13954338","1534","A"
"13954338","1535","A"
"13954338","1536","A"
"13954338","1537","A"
"13954338","1538","A"
"13954338","1539","A"
"13954338","1540","A"
"13954338","1541","A"
"13954338","1542","A"
"13954338","1543","A"
"13954338","1544","A"
"13954338","1545","A"
"13954338","1546","A"
"13954338","1547","A"
"13954338","1548","A"
"13954338","1750","A"
"13954338","1751","A"
"13954338","1752","A"
"13954338","1753","A"
"13954338","1754","A"
"13954338","1755","A"
"13954338","1756","A"
"13954338","1757","A"
"13954338","1759","A"
"13954338","1760","A"
"13954338","1761","A"
"13954338","1762","A"
"13954338","1763","A"
"13954338","1764","A"
"13954338","1765","A"
"13954338","1766","A"
"13954338","1767","A"
"13954338","1768","A"
"13954338","1769","A"
"13954338","1770","A"
"13954338","1771","A"
"13954338","1772","A"
"13954338","1773","A"
"13954338","1774","A"
"13954338","1775","A"
"13954338","1776","A"
"13954338","1777","A"
"13954338","1780","A"
"13954338","1782","A"
"13954338","1783","A"
"13954338","1784","A"
"13954338","1785","A"
"13954338","1786","A"
"13954338","1787","A"
"13954338","1788","A"
"13954338","1789","A"
"13954338","1790","A"
"13954338","1791","A"
"13954338","1792","A"
"13954338","1793","A"
"13954338","1794","A"
"13954338","1795","A"
"13954338","1796","A"
"13954338","1797","A"
"13954338","1798","A"
"13954338","1799","A"
"13954338","1800","A"
"13954338","1801","A"
"13954338","1802","A"
"13954338","1803","A"
"13954338","1804","A"
"13954338","1805","A"
"13954338","1806","A"
"13954338","1807","A"
"13954338","1808","A"
"13954338","1809","A"
"13954338","1811","A"
"13954338","1812","A"
"13954338","1813","A"
"13954338","1814","A"
"13954338","1815","A"
"13954338","1816","A"
"13954338","1818","A"
"13954338","1819","A"
"13954338","1820","A"
"13954338","1821","A"
"13954338","1822","A"
"13954338","1823","A"
"13954338","1824","A"
"13954338","1825","A"
"13954338","1826","A"
"13954338","1827","A"
"13954338","1828","A"
"13954338","1829","A"
"13954338","1830","A"
"13954338","1831","A"
"13954338","1832","A"
"13954338","1833","A"
"13954338","1834","A"
"13954338","1835","A"
"13954338","1836","A"
"13954338","1837","A"
"13954338","1838","A"
"13954338","1839","A"
"13954338","1840","A"
"13954338","1841","A"
"13954338","1842","A"
"13954338","1843","A"
"13954338","1844","D"
"13954338","1845","A"
"13954338","1846","A"
"13954338","1847","A"
"13954338","1848","A"
"13954338","1849","A"
"13954338","1850","A"
"13954338","1851","A"
"13954338","1852","A"
"13954338","1853","A"
"13954338","1854","A"
"13954338","1855","A"
"13954338","1856","A"
"13954338","1857","A"
"13954338","1858","A"
"13954338","1859","A"
"13954338","1860","A"
"13954338","1861","A"
"13954338","1862","A"
"13954338","1863","A"
"13954338","1864","A"
"13954338","1865","A"
"13954338","1866","A"
"13954338","1867","A"
"13954338","1868","A"
"13954338","1869","A"
"13954338","1870","A"
"13954338","1871","A"
"13954338","1872","A"
"13954338","1873","A"
"13954338","1874","A"
"13954338","1875","A"
"13954338","1876","A"
"13954338","1877","A"
"13954338","1878","A"
"13954338","1879","A"
"13954338","1880","A"
"13954338","1881","A"
"13954338","1882","A"
"13954338","1883","A"
"13954338","1884","A"
"13954338","1885","A"
"13954338","1886","A"
"13954338","1887","A"
"13954338","1888","A"
"13954338","1889","A"
"13954338","1890","A"
"13954338","1891","A"
"13954338","1892","A"
"13954338","1893","A"
"13954338","1894","A"
"13954338","1895","A"
"13954338","1896","A"
"13954338","1897","A"
"13954338","1898","A"
"13954338","1901","A"
"13954338","1902","A"
"13954338","1903","A"
"13954338","1904","A"
"13954338","1905","A"
"13954338","1906","A"
"13954338","1907","A"
"13954338","1908","A"
"13954338","1910","A"
"13954338","1911","A"
"13954338","1912","A"
"13954338","1913","A"
"13954338","1914","A"
"13954338","1915","A"
"13954338","1916","A"
"13954338","1917","A"
"13954338","1918","A"
"13954338","1919","A"
"13954338","1920","A"
"13954338","1921","A"
"13954338","1922","A"
"13954338","1923","A"
"13954338","1924","A"
"13954338","1925","A"
"13954338","1926","A"
"13954338","1927","A"
"13954338","1928","A"
"13954338","1929","A"
"13954338","1930","A"
"13954338","1931","A"
"13954338","1932","A"
"13954338","1933","A"
"13954338","1934","A"
"13954338","1935","A"
"13954338","1936","A"
"13954338","1937","A"
"13954338","1938","A"
"13954338","1939","A"
"13954338","1940","A"
"13954338","1941","A"
"13954338","1942","A"
"13954338","1943","A"
"13954338","1944","A"
