f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,class
483.0,1.0,0.205,0,1,6,12,0,5968,2216.833333333333,1000.0,0.0,8.0,0.027000000000000003,0.0,0.0,0.0,0
506.0,1.0,0.0,0,0,3,7,0,2392,2384.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0,0
553.0,0.6667,0.0,0,8,12,12,0,4256,842.3333333333335,0.0,0.0,88.0,0.0,2.0,3.0,16.0,0
480.0,1.0,0.0,0,0,2,5,0,969,852.5,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0
480.0,0.6667,0.0,0,6,15,8,0,2879,1194.1333333333334,0.0,0.0,160.0,0.0,0.0,0.0,20.0,0
415.0,0.0,1.193,0,1,1,0,0,384,384.0,300.0,0.0,44.0,0.14666666666666667,1.0,0.0,0.0,0
567.0,0.9,0.0,1,7,7,6,0,438,294.85714285714283,0.0,0.0,67.0,0.0,1.0,1.0,3.0,0
515.0,0.6364,0.0,0,8,11,14,0,1205,573.4545454545455,200.0,3.4,96.0,0.1,0.0,7.0,27.0,0
450.0,0.7273,1.83,0,8,11,14,0,1164,532.4545454545455,200.0,3.4,55.0,0.1,0.0,7.0,27.0,0
517.0,0.6364,0.0,1,8,11,13,0,1096,543.9090909090909,200.0,3.4,16.0,0.0,0.0,7.0,27.0,0
470.0,1.0,0.0,2,5,9,17,0,1069,548.4444444444445,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0
612.0,0.8889,0.0,0,1,3,7,0,1450,1107.0,400.0,0.0,944.0,0.0,1.0,1.0,1.0,0
596.0,0.9,0.0,0,0,5,2,0,3375,3279.6,0.0,0.0,224.0,0.0,0.0,0.0,8.0,0
426.0,0.6667,0.0,0,0,2,2,0,1269,1212.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0
573.0,0.6364,0.0,0,2,3,6,0,2303,1039.0,0.0,0.0,22.0,0.0,0.0,0.0,36.0,1
504.0,0.9091,0.0,0,0,0,3,0,0,0.0,0.0,0.0,130.0,0.0,7.0,2.0,3.0,0
531.0,0.75,0.0,0,2,5,9,0,2219,1215.2,0.0,0.0,592.0,0.0,2.0,2.0,4.0,0
562.0,0.8,0.0,0,0,0,2,0,0,0.0,0.0,0.0,712.0,0.0,0.0,1.0,3.0,0
397.0,0.6667,1.043,1,2,35,36,0,2367,1746.3714285714286,300.0,0.0,0.0,0.1,0.0,0.0,9.0,0
542.0,0.3333,0.0,0,2,10,4,0,1989,1370.8,0.0,0.0,31.0,0.0,0.0,4.0,48.0,0
540.0,0.3333,0.0,0,1,5,2,0,1841,1222.8,0.0,0.0,58.0,0.0,0.0,2.0,24.0,0
529.0,0.5,0.0,0,5,11,8,0,2178,1031.0,0.0,0.0,18.0,0.0,23.0,14.0,19.0,0
522.0,1.0,0.0,0,4,6,6,0,1126,494.33333333333326,0.0,0.0,1188.0,0.0,0.0,0.0,0.0,0
535.0,0.9048,0.0,0,1,17,7,0,8935,3802.941176470588,0.0,0.0,315.0,0.0,0.0,2.0,18.0,0
740.0,0.8462,0.189,0,0,1,0,0,16558,16558.0,3000.0,0.0,139.0,0.008333333333333333,0.0,0.0,18.0,0
496.0,0.8125,1.002,1,6,14,14,0,2528,1089.5,500.0,0.428,25.0,0.07,0.0,1.0,10.0,0
482.0,0.5,0.0,0,1,2,2,0,1929,1141.5,0.0,0.0,589.0,0.0,0.0,0.0,10.0,0
500.0,1.0,0.0,0,2,2,4,0,516,400.0,0.0,0.0,1851.0,0.0,0.0,0.0,0.0,0
500.0,1.0,0.0,0,2,2,4,0,516,400.0,0.0,0.0,1851.0,0.0,0.0,0.0,0.0,0
670.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,1
437.0,0.875,0.0,0,2,4,8,0,1175,604.0,300.0,0.16,101.0,0.0,1.0,1.0,0.0,0
554.0,0.5833,0.0,0,7,10,14,0,1466,530.6,0.0,0.0,136.0,0.0,5.0,0.0,84.0,0
577.0,0.6667,0.0,0,0,1,1,0,1927,1927.0,0.0,0.0,190.0,0.0,1.0,1.0,25.0,0
577.0,0.6667,0.0,0,0,1,1,0,1928,1928.0,0.0,0.0,191.0,0.0,1.0,1.0,25.0,0
508.0,0.6667,0.0,8,11,16,27,0,2168,534.5,0.0,0.0,92.0,0.0,0.0,2.0,41.0,0
545.0,0.8182,0.0,1,2,7,17,0,2731,1210.5714285714287,0.0,0.0,357.0,0.0,0.0,0.0,37.0,0
609.0,0.8333,0.949,0,1,5,0,0,1647,1324.4,14740.0,0.0,5.0,0.02944369063772049,1.0,0.0,0.0,1
516.0,0.7794,0.0,2,5,9,5,0,1505,687.4444444444445,200.0,4.325,12.0,0.0,41.0,10.0,18.0,0
532.0,0.5385,0.0,0,3,10,6,0,1561,1031.9,0.0,0.0,84.0,0.0,1.0,5.0,8.0,0
569.0,1.0,0.897,0,2,3,4,0,3004,1087.6666666666667,300.0,0.0,21.0,0.08333333333333333,0.0,0.0,0.0,1
573.0,0.1111,0.0,0,1,6,2,0,2155,940.1666666666665,0.0,0.0,58.0,0.0,1.0,2.0,57.0,0
541.0,1.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0
554.0,0.8235,0.0,0,3,6,6,0,2465,1122.8333333333333,6500.0,0.0,119.0,0.0,0.0,0.0,27.0,0
523.0,0.8333,0.0,1,6,9,11,0,1667,607.1111111111112,0.0,0.0,308.0,0.0,2.0,1.0,0.0,0
567.0,0.7778,0.155,0,2,4,0,0,3305,1205.25,4350.0,0.029195402298850575,28.0,0.01310344827586207,6.0,3.0,2.0,0
494.0,1.0,0.0,0,3,5,6,0,1328,588.6,0.0,0.0,1334.0,0.0,0.0,0.0,0.0,0
559.0,0.875,1.23,0,2,5,7,0,1121,786.0,300.0,0.0,36.0,0.12,0.0,0.0,14.0,0
481.0,0.6154,0.0,2,6,11,5,0,1676,686.5454545454545,0.0,0.0,34.0,0.0,13.0,4.0,29.0,1
502.0,0.3333,0.0,0,6,8,7,0,2124,721.375,0.0,0.0,310.0,0.0,0.0,0.0,12.0,0
502.0,0.3333,0.0,0,6,8,7,0,2103,642.125,0.0,0.0,289.0,0.0,0.0,0.0,12.0,0
407.0,0.0,0.0,0,2,5,1,0,1248,879.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0
527.0,0.3846,0.0,0,7,8,11,0,782,587.75,0.0,0.0,493.0,0.0,0.0,0.0,100.0,0
527.0,0.3846,0.0,0,7,8,11,0,782,587.75,0.0,0.0,493.0,0.0,0.0,0.0,100.0,0
349.0,0.0,0.0,1,2,4,2,0,882,497.75,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0
508.0,0.9259,0.0,0,3,10,14,0,3755,2234.9,0.0,0.0,26.0,0.0,2.0,2.0,3.0,0
477.0,1.0,0.0,0,0,2,3,0,1742,1441.5,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0
620.0,1.0,0.0,0,0,2,1,0,1475,1321.5,0.0,0.0,531.0,0.0,0.0,0.0,0.0,1
553.0,1.0,0.0,0,1,3,7,0,1178,809.0,0.0,0.0,974.0,0.0,0.0,0.0,0.0,0
523.0,1.0,0.0,0,0,1,2,0,748,748.0,0.0,0.0,2674.0,0.0,0.0,0.0,0.0,1
576.0,1.0,0.0,2,13,25,17,0,2297,918.64,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1
567.0,1.0,0.0,0,0,1,1,0,1406,1406.0,0.0,0.0,1273.0,0.0,0.0,0.0,0.0,0
583.0,0.625,0.243,1,3,3,1,0,298,136.0,600.0,0.0,11.0,0.04166666666666666,6.0,6.0,5.0,0
668.0,0.6667,0.604,1,3,3,0,0,372,176.33333333333337,1450.0,0.0,16.0,0.03586206896551724,1.0,2.0,0.0,0
634.0,1.0,0.0,0,0,2,1,0,1206,1100.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,1
635.0,0.7105,0.73,0,3,3,7,0,363,266.6666666666667,300.0,0.0,24.0,0.08333333333333333,5.0,18.0,66.0,0
525.0,0.9184,0.0,0,5,12,13,0,2115,958.0,0.0,0.0,28.0,0.0,9.0,0.0,3.0,0
552.0,0.9655,0.0,0,7,13,1,0,1247,699.1538461538463,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0
494.0,0.8,0.0,0,2,4,5,0,1829,1023.25,0.0,0.0,195.0,0.0,3.0,3.0,16.0,0
475.0,0.0,0.0,0,1,1,1,0,191,191.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0
506.0,0.9474,0.0,0,2,11,22,0,1395,1012.7272727272727,0.0,0.0,120.0,0.0,1.0,2.0,14.0,0
546.0,0.9048,0.36,0,1,14,0,0,8033,2779.285714285714,47400.0,0.0,47.0,0.01221518987341772,6.0,0.0,0.0,0
522.0,0.5,0.0,0,0,2,1,1,4021,2922.5,0.0,0.0,560.0,0.0,10.0,9.0,21.0,0
512.0,0.6667,1.14,1,6,10,10,0,2355,752.6,200.0,0.0,136.0,0.285,4.0,1.0,0.0,0
575.0,1.0,0.0,0,1,1,0,0,402,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
571.0,0.8571,0.0,0,0,2,5,1,2209,2023.5,0.0,0.0,36.0,0.0,1.0,0.0,0.0,1
511.0,0.0,0.0,0,1,3,3,0,1731,1314.3333333333333,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0
541.0,0.913,0.024,1,3,6,3,0,12341,2555.1666666666665,4800.0,0.0,9.0,0.01125,3.0,0.0,0.0,0
466.0,0.6,0.0,0,3,6,5,0,1260,807.6666666666665,0.0,0.0,46.0,0.0,7.0,6.0,5.0,0
486.0,1.0,1.103,1,1,2,2,0,1105,595.0,300.0,0.0,1239.0,0.11666666666666667,0.0,0.0,0.0,0
530.0,0.75,0.405,2,5,8,27,0,1907,717.75,1850.0,0.0,24.0,0.04702702702702703,0.0,18.0,155.0,1
510.0,1.0,0.0,1,2,2,3,0,678,382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
483.0,1.0,0.0,0,1,5,6,0,2056,1168.4,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0
610.0,1.0,0.0,1,11,22,21,0,1274,737.5909090909091,300.0,0.0,4449.0,0.0,0.0,0.0,1.0,0
602.0,1.0,0.0,0,11,22,21,0,1280,743.5909090909091,300.0,0.0,4455.0,0.0,0.0,0.0,1.0,0
602.0,1.0,0.0,1,11,22,21,0,1274,737.5909090909091,300.0,0.0,4449.0,0.0,0.0,0.0,1.0,0
414.0,0.0,0.0,0,0,8,3,0,2489,1770.375,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0
529.0,0.4,0.0,0,0,0,1,0,0,0.0,0.0,0.0,615.0,0.0,2.0,5.0,16.0,0
584.0,1.0,0.695,0,4,8,9,0,2559,1121.25,4550.0,0.0,35.0,0.018461538461538463,0.0,0.0,0.0,0
578.0,0.7333,0.0,0,8,21,6,0,1638,889.7619047619047,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0
524.0,0.9231,0.0,0,0,2,6,1,3693,2300.0,0.0,0.0,207.0,0.0,6.0,6.0,22.0,0
525.0,0.9231,0.0,0,0,1,6,1,3684,3684.0,0.0,0.0,198.0,0.0,6.0,6.0,22.0,1
575.0,1.0,0.0,0,3,4,2,0,1557,648.5,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0
492.0,0.6,0.0,0,1,9,10,0,1675,1364.3333333333333,0.0,0.0,172.0,0.0,2.0,2.0,0.0,0
533.0,1.0,0.0,0,0,6,15,0,1287,1051.3333333333333,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0
535.0,0.8919,0.0,1,6,7,7,0,1669,469.0,0.0,0.0,10.0,0.0,10.0,3.0,3.0,0
504.0,0.5,0.0,0,5,7,7,0,1675,708.7142857142858,0.0,0.0,149.0,0.0,13.0,2.0,0.0,1
505.0,1.0,0.0,0,1,1,5,0,114,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
566.0,0.2381,0.0,2,18,29,23,0,2870,1093.5517241379312,0.0,0.0,15.0,0.0,0.0,8.0,94.0,0
551.0,0.8571,0.0,0,7,11,16,0,1578,630.2727272727273,0.0,0.0,310.0,0.0,1.0,1.0,8.0,0
557.0,0.7692,0.0,0,1,5,3,0,1956,1305.2,0.0,0.0,52.0,0.0,1.0,0.0,6.0,1
586.0,1.0,0.0,0,2,3,1,0,2195,939.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1
570.0,1.0,0.6,1,5,5,3,0,620,383.2,250.0,0.0,58.0,0.0,0.0,0.0,0.0,0
557.0,1.0,0.0,1,1,2,2,0,1252,670.5,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0
580.0,1.0,0.0,0,1,5,5,0,2089,1399.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0
460.0,0.3333,0.0,1,13,22,23,0,2020,678.5,0.0,0.0,310.0,0.0,0.0,0.0,62.0,0
539.0,0.6667,0.0,0,3,15,5,0,3224,1701.666666666667,0.0,0.0,2567.0,0.0,0.0,0.0,21.0,0
543.0,1.0,0.0,1,4,5,6,0,1502,444.8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0
543.0,1.0,0.0,1,4,5,6,0,1507,449.8,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0
543.0,1.0,0.0,1,4,5,6,0,1515,457.8,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0
448.0,0.2308,0.0,0,0,7,3,0,4414,3192.285714285714,0.0,0.0,667.0,0.0,0.0,0.0,140.0,0
605.0,1.0,0.765,0,2,3,0,0,1493,644.0,10100.0,0.0,17.0,0.02405940594059406,0.0,0.0,0.0,0
494.0,1.0,0.0,0,0,2,4,0,1193,1158.5,0.0,0.0,826.0,0.0,0.0,0.0,0.0,0
581.0,1.0,0.0,0,2,2,0,0,323,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
569.0,0.8,0.684,2,4,11,11,0,2492,1131.5454545454545,800.0,0.0,36.0,0.09125,2.0,0.0,4.0,0
552.0,1.0,0.0,1,5,7,10,0,2170,642.1428571428571,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0
480.0,0.3333,0.0,0,1,5,3,0,1914,1276.6,0.0,0.0,521.0,0.0,0.0,0.0,22.0,0
500.0,0.6667,0.0,0,4,10,9,0,3187,1178.2,1000.0,0.0,191.0,0.0,1.0,1.0,1.0,0
554.0,0.875,0.0,0,9,13,4,1,4338,1285.6153846153845,0.0,0.0,26.0,0.0,18.0,5.0,6.0,0
554.0,0.875,0.0,0,9,13,4,1,4336,1283.6153846153845,0.0,0.0,24.0,0.0,18.0,5.0,6.0,1
611.0,0.85,0.98,1,3,3,2,0,593,314.6666666666667,2000.0,0.0,32.0,0.0265,0.0,10.0,40.0,0
466.0,0.0,0.0,0,2,12,2,0,2164,1216.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1
511.0,0.9333,0.0,0,11,18,9,0,1229,570.4444444444445,0.0,0.0,54.0,0.0,6.0,1.0,0.0,0
507.0,0.7857,0.0,0,3,9,19,0,2047,912.1111111111113,0.0,0.0,962.0,0.0,1.0,5.0,26.0,0
629.0,0.6667,0.448,1,4,12,3,0,4105,1426.916666666667,9720.0,0.0,20.0,0.030349794238683125,23.0,5.0,18.0,0
627.0,1.0,0.0,0,1,1,1,0,201,201.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0
646.0,0.8333,0.0,0,3,3,1,0,515,358.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0
505.0,1.0,0.0,0,3,3,9,0,355,210.66666666666663,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0
558.0,0.7,0.0,0,4,28,22,0,4515,2124.0714285714284,0.0,0.0,449.0,0.0,2.0,0.0,25.0,0
505.0,1.0,0.0,0,3,8,8,0,1665,1006.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
564.0,0.6667,0.0,0,2,4,5,0,1116,729.5,0.0,0.0,1492.0,0.0,1.0,1.0,0.0,0
509.0,0.0,0.0,0,1,4,4,0,1681,1238.5,0.0,0.0,815.0,0.0,3.0,0.0,18.0,0
509.0,0.0,0.0,0,1,4,4,0,1681,1238.5,0.0,0.0,815.0,0.0,3.0,0.0,18.0,0
569.0,1.0,0.0,0,1,1,1,0,224,224.0,300.0,0.0,270.0,0.0,0.0,0.0,0.0,0
614.0,1.0,0.161,0,1,2,0,0,887,562.5,18000.0,0.0,21.0,0.0016111111111111113,0.0,0.0,0.0,0
613.0,1.0,0.161,0,1,2,0,0,874,549.5,18000.0,0.0,22.0,0.0016111111111111113,0.0,0.0,0.0,0
457.0,0.75,0.0,0,0,3,2,0,2544,2039.0,0.0,0.0,2481.0,0.0,0.0,0.0,12.0,0
587.0,0.8,0.0,0,0,2,1,0,3025,2063.0,0.0,0.0,227.0,0.0,1.0,1.0,11.0,0
474.0,1.0,0.0,0,5,8,10,0,1905,785.5,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0
449.0,0.3333,1.0659999999999998,0,1,3,2,0,1483,973.3333333333335,700.0,0.0,63.0,0.08428571428571427,2.0,1.0,1.0,0
628.0,0.5,0.0,0,1,1,0,0,111,111.0,0.0,0.0,50.0,0.0,16.0,0.0,1.0,0
512.0,1.0,0.0,0,1,3,2,0,1971,1415.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,0
547.0,1.0,0.0,0,0,8,2,0,1466,1047.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
643.0,0.875,0.0,0,0,0,2,0,0,0.0,0.0,0.0,1970.0,0.0,1.0,1.0,4.0,1
493.0,0.6667,0.0,0,2,2,1,0,718,522.5,0.0,0.0,31.0,0.0,4.0,3.0,0.0,0
531.0,1.0,0.0,1,7,10,10,0,1748,501.6,0.0,0.0,3360.0,0.0,0.0,0.0,0.0,0
573.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1376.0,0.0,0.0,0.0,0.0,1
484.0,0.5,0.0,0,11,14,15,0,2342,554.0,0.0,0.0,102.0,0.0,3.0,1.0,1.0,0
446.0,0.0,0.0,0,2,2,0,0,390,383.0,0.0,0.0,54.0,0.0,3.0,2.0,1.0,0
525.0,0.5714,0.0,0,1,4,6,0,1284,982.0,250.0,0.0,531.0,0.0,16.0,6.0,9.0,0
436.0,1.0,0.0,0,2,4,6,0,1521,935.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0
534.0,0.7273,0.0,0,5,10,14,0,1583,706.3,0.0,0.0,458.0,0.0,0.0,0.0,83.0,1
516.0,0.625,1.12,0,1,2,1,0,3085,1681.5,300.0,0.0,86.0,0.1,0.0,0.0,48.0,0
584.0,0.9444,0.0,0,2,11,8,0,2112,1146.1818181818182,0.0,0.0,54.0,0.0,1.0,1.0,1.0,1
530.0,1.0,0.0,0,5,10,4,0,2007,840.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
530.0,1.0,0.0,0,5,10,4,0,2007,840.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
476.0,0.5,0.0,0,0,2,2,0,2191,1978.0,0.0,0.0,49.0,0.0,0.0,0.0,3.0,0
617.0,1.0,0.0,0,1,1,0,0,180,180.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0
617.0,1.0,0.0,0,1,1,0,0,180,180.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1
610.0,0.5714,0.0,1,1,1,5,0,14,14.0,1000.0,0.0,0.0,0.0,0.0,0.0,62.0,0
568.0,0.6667,0.981,0,4,6,3,0,830,499.33333333333326,800.0,0.0,21.0,0.07,3.0,0.0,0.0,0
546.0,1.0,0.0,0,4,19,14,0,3764,1827.5263157894735,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0
478.0,1.0,0.0,0,2,2,6,0,485,445.5,0.0,0.0,723.0,0.0,0.0,0.0,0.0,0
561.0,1.0,0.0,0,3,4,4,0,1052,476.5,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0
590.0,0.619,0.0,0,3,7,7,0,3417,1746.7142857142858,0.0,0.0,33.0,0.0,1.0,3.0,101.0,0
579.0,1.0,0.0,0,3,5,2,0,1139,609.8,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0
451.0,1.0,0.0,0,2,2,3,0,97,94.5,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0
473.0,0.75,0.0,0,1,2,3,0,1560,891.0,0.0,0.0,454.0,0.0,0.0,0.0,5.0,0
527.0,0.5,0.0,0,2,7,7,0,1342,841.4285714285713,0.0,0.0,659.0,0.0,7.0,7.0,2.0,0
515.0,0.8571,0.0,0,1,1,3,0,366,366.0,0.0,0.0,407.0,0.0,2.0,0.0,0.0,0
557.0,0.8,0.0,0,0,0,9,0,0,0.0,0.0,0.0,70.0,0.0,0.0,2.0,24.0,1
617.0,1.0,0.0,0,1,7,11,0,1567,1149.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0
563.0,0.5833,0.0,1,1,8,8,0,3274,1718.0,0.0,0.0,1108.0,0.0,0.0,0.0,47.0,0
459.0,1.0,0.0,2,15,25,27,0,2217,820.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
524.0,0.5,0.773,0,0,3,3,0,1172,922.6666666666665,300.0,0.0,20.0,0.08333333333333333,1.0,0.0,0.0,0
533.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,903.0,0.0,0.0,0.0,0.0,1
486.0,0.75,0.0,0,1,7,10,0,2127,1491.142857142857,0.0,0.0,44.0,0.0,0.0,0.0,34.0,0
621.0,1.0,0.758,0,2,2,0,0,184,137.5,900.0,0.0,42.0,0.05555555555555555,0.0,0.0,0.0,1
604.0,1.0,0.0,0,1,2,2,0,777,497.5,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1
551.0,1.0,0.743,1,2,7,5,0,746,554.4285714285714,300.0,0.0,45.0,0.0,0.0,0.0,0.0,0
499.0,0.4333,0.0,0,2,5,4,0,1154,757.8,0.0,0.0,676.0,0.0,3.0,0.0,192.0,0
521.0,1.0,0.0,0,1,1,2,0,420,420.0,0.0,0.0,1273.0,0.0,0.0,0.0,0.0,1
686.0,1.0,0.0,1,1,1,0,0,49,49.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0
584.0,1.0,0.278,1,2,3,2,0,2156,775.3333333333335,701.0,0.0,23.0,0.03566333808844508,0.0,0.0,0.0,0
627.0,1.0,0.0,0,1,1,0,0,216,216.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0
412.0,0.0,0.0,0,0,5,0,0,957,950.6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0
523.0,1.0,0.716,0,1,2,1,0,1427,801.0,2500.0,0.0,14.0,0.0236,0.0,0.0,0.0,1
413.0,0.4,0.772,0,2,3,2,0,773,737.0,1000.0,0.27699999999999997,66.0,0.049,4.0,2.0,4.0,0
481.0,0.6667,0.29,0,4,7,5,0,1527,798.0,12680.0,0.020425867507886438,38.0,0.010725552050473186,8.0,6.0,2.0,0
550.0,0.6939,0.392,5,8,29,5,0,4421,2161.2758620689656,3450.0,0.0,18.0,0.04057971014492753,2.0,1.0,164.0,1
593.0,0.5,0.0,0,2,3,2,0,815,578.6666666666666,0.0,0.0,30.0,0.0,1.0,1.0,0.0,1
615.0,1.0,0.0,0,2,7,9,0,3320,1357.5714285714287,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0
556.0,0.9167,0.0,0,1,4,8,0,967,703.25,0.0,0.0,1681.0,0.0,1.0,1.0,3.0,0
619.0,1.0,0.8759999999999999,0,2,3,0,0,734,556.3333333333334,3600.0,0.0,17.0,0.02083333333333333,0.0,0.0,0.0,0
479.0,0.8,0.0,1,4,9,12,0,1433,842.0,0.0,0.0,276.0,0.0,0.0,0.0,18.0,0
628.0,0.6667,0.0,0,1,3,0,1,1278,734.6666666666665,600.0,0.0,49.0,0.0,5.0,1.0,0.0,0
553.0,0.5,0.0,0,0,2,2,0,952,952.0,0.0,0.0,581.0,0.0,0.0,0.0,2.0,1
558.0,1.0,0.0,1,4,9,13,0,3757,1196.7777777777776,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0
570.0,0.5,0.0,0,0,0,1,0,0,0.0,0.0,0.0,404.0,0.0,1.0,1.0,3.0,0
551.0,1.0,0.0,0,1,1,0,0,131,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
511.0,0.7778,0.0,0,0,11,14,0,2231,1686.6363636363635,0.0,0.0,229.0,0.0,0.0,0.0,18.0,0
521.0,1.0,0.0,0,1,2,4,0,1087,813.0,0.0,0.0,1503.0,0.0,0.0,0.0,0.0,0
533.0,0.5,0.0,0,4,6,7,0,934,532.8333333333334,0.0,0.0,44.0,0.0,2.0,5.0,27.0,0
467.0,0.0,0.0,0,2,2,1,0,303,201.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,0
628.0,0.5,0.0,0,1,2,0,0,3543,2078.5,0.0,0.0,24.0,0.0,0.0,3.0,9.0,1
483.0,1.0,1.05,0,2,2,1,0,157,133.0,300.0,0.0,27.0,0.08333333333333333,0.0,0.0,0.0,0
673.0,1.0,0.0,0,1,1,0,0,566,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
523.0,1.0,0.0,0,1,3,7,0,1381,828.3333333333335,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0
648.0,1.0,0.0,0,4,4,0,0,715,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355.0,0.3333,1.415,0,4,6,6,0,767,512.6666666666666,3300.0,0.3527272727272727,18.0,0.058181818181818175,16.0,16.0,38.0,0
509.0,0.1667,0.0,0,0,0,0,0,0,0.0,0.0,0.0,63.0,0.0,5.0,2.0,0.0,0
509.0,0.1667,0.0,0,0,0,0,0,0,0.0,0.0,0.0,63.0,0.0,5.0,2.0,0.0,0
517.0,0.5,0.0,0,1,2,5,0,999,637.0,0.0,0.0,215.0,0.0,0.0,12.0,72.0,0
383.0,0.6154,0.0,0,9,25,23,0,2118,1004.96,0.0,0.0,639.0,0.0,0.0,0.0,38.0,0
601.0,1.0,0.0,2,15,23,9,0,1626,628.4347826086956,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0
523.0,0.875,0.0,0,2,3,13,0,872,623.6666666666666,0.0,0.0,650.0,0.0,4.0,4.0,20.0,0
587.0,1.0,0.0,0,0,1,0,0,787,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
592.0,0.8571,0.0,0,2,5,6,1,3122,1315.0,0.0,0.0,73.0,0.0,1.0,2.0,9.0,0
526.0,0.5,0.0,0,3,3,7,0,618,351.66666666666674,0.0,0.0,1970.0,0.0,0.0,8.0,60.0,1
564.0,1.0,0.0,0,1,1,3,0,210,210.0,0.0,0.0,1447.0,0.0,0.0,0.0,0.0,1
655.0,0.9333,0.0,0,1,2,8,0,1673,901.0,1200.0,0.0,54.0,0.0,1.0,0.0,0.0,0
553.0,0.75,0.0,1,3,8,11,0,1508,759.75,0.0,0.0,22.0,0.0,7.0,1.0,9.0,0
576.0,1.0,0.0,0,6,7,9,0,888,344.57142857142856,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0
530.0,0.7143,0.0,0,1,2,4,0,1537,1012.0,0.0,0.0,48.0,0.0,0.0,0.0,28.0,1
506.0,1.0,0.0,0,2,3,8,0,1570,809.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
539.0,1.0,1.197,2,6,7,1,0,2337,517.2857142857143,600.0,0.0,0.0,0.09166666666666666,0.0,0.0,0.0,0
384.0,0.4286,0.0,1,14,32,25,0,2654,1026.5625,0.0,0.0,707.0,0.0,0.0,0.0,40.0,0
