f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,class
670.0,0.9355,0.0,0,1,6,3,0,4572,1973.666666666667,22200.0,0.0,207.0,0.0,2.0,0.0,0.0,0
584.0,0.75,0.526,0,2,11,0,0,4657,1682.4545454545455,10430.0,0.0,19.0,0.02703739213806328,3.0,2.0,1.0,0
650.0,1.0,0.623,0,3,7,1,0,11483,4248.285714285715,30300.0,0.0,18.0,0.013828382838283828,0.0,0.0,0.0,0
601.0,1.0,0.887,0,2,2,0,0,170,154.5,450.0,0.0,25.0,0.04444444444444445,0.0,0.0,0.0,1
746.0,1.0,0.039,0,1,2,0,0,955,657.0,20000.0,0.0,31.0,0.00125,0.0,0.0,0.0,0
639.0,1.0,0.0,0,1,1,1,0,189,189.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0
676.0,0.75,0.764,0,2,4,1,0,1704,785.75,3350.0,0.0,25.0,0.03104477611940298,2.0,1.0,1.0,0
648.0,1.0,0.0,0,2,2,0,0,650,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
647.0,1.0,0.0,1,2,2,1,0,554,321.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1
634.0,1.0,0.0,0,1,1,0,0,657,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
657.0,1.0,0.0,0,1,1,0,0,145,145.0,300.0,0.0,34.0,0.0,0.0,0.0,0.0,0
635.0,1.0,0.0,0,2,2,1,0,395,307.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
525.0,0.5455,1.001,0,3,9,9,0,1671,1109.3333333333333,6300.0,0.0,16.0,0.03492063492063492,2.0,2.0,33.0,0
633.0,1.0,0.0,1,3,3,2,0,143,112.33333333333331,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0
617.0,1.0,0.0,0,3,7,7,0,1991,1099.5714285714287,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1
566.0,1.0,0.0,1,1,1,1,0,41,41.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0
673.0,1.0,0.194,1,1,2,1,0,2688,1370.5,1000.0,0.0,12.0,0.025,0.0,0.0,0.0,0
649.0,1.0,0.058,1,1,4,3,0,1314,997.5,500.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0
655.0,0.8667,0.225,1,4,8,6,0,5384,1376.875,18450.0,0.0,42.0,0.004823848238482385,5.0,1.0,12.0,0
640.0,0.6667,0.0,0,1,2,0,1,4802,2552.0,0.0,0.0,55.0,0.0,27.0,15.0,16.0,1
633.0,0.9444,0.8959999999999999,0,2,6,0,1,2348,1172.0,41100.0,0.0,19.0,0.020121654501216547,1.0,0.0,0.0,0
631.0,1.0,0.0,1,2,4,2,0,1998,1011.75,200.0,0.0,57.0,0.0,0.0,0.0,0.0,0
663.0,1.0,0.0,0,1,1,0,0,194,194.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1
554.0,1.0,0.906,0,6,11,13,0,2051,960.0,5000.0,0.0,1764.0,0.0,0.0,0.0,0.0,0
695.0,1.0,0.0,0,4,12,0,0,1615,1036.3333333333333,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0
656.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1215.0,0.0,0.0,0.0,0.0,1
590.0,0.8596,0.735,0,6,11,0,0,1705,851.0909090909091,11800.0,0.014915254237288138,32.0,0.02288135593220339,4.0,6.0,45.0,0
652.0,1.0,0.0,2,10,13,13,0,1698,565.0,1050.0,0.0,9.0,0.0,0.0,0.0,0.0,1
638.0,1.0,0.27,1,2,2,2,0,608,327.5,200.0,0.0,23.0,0.125,0.0,0.0,0.0,0
729.0,0.913,0.162,1,1,5,18,0,6056,3286.0,5600.0,0.0,33.0,0.0071428571428571435,7.0,3.0,25.0,1
654.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,1
679.0,1.0,0.0,0,1,9,0,0,2250,1619.333333333333,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1
617.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3125.0,0.0,0.0,0.0,0.0,1
667.0,1.0,0.0,0,0,2,0,0,2637,1793.5,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1
620.0,0.9091,0.644,0,5,6,3,0,1896,483.66666666666674,2900.0,0.0,17.0,0.022413793103448282,1.0,0.0,0.0,0
572.0,0.7917,0.085,2,5,8,11,0,2134,932.75,2700.0,0.0,38.0,0.02037037037037037,0.0,10.0,55.0,1
670.0,1.0,0.0,0,2,4,0,0,913,801.5,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0
583.0,1.0,1.123,0,1,1,1,0,322,322.0,300.0,0.0,267.0,0.12333333333333335,0.0,0.0,0.0,0
586.0,1.0,1.123,0,1,1,1,0,295,295.0,300.0,0.0,240.0,0.12333333333333335,0.0,0.0,0.0,0
671.0,1.0,0.282,0,2,2,0,0,264,224.0,300.0,0.0,130.0,0.08333333333333333,0.0,0.0,0.0,1
528.0,0.8571,0.0,0,4,7,17,0,1247,685.5714285714286,0.0,0.0,3.0,0.0,1.0,1.0,10.0,0
659.0,0.95,0.38,1,10,16,1,0,2908,766.875,9900.0,0.0,27.0,0.02656565656565657,1.0,0.0,0.0,0
651.0,1.0,0.768,0,1,4,0,0,1238,865.5,4200.0,0.0,16.0,0.028333333333333325,0.0,0.0,0.0,1
579.0,0.9412,0.0,0,3,6,4,0,7470,2232.0,2800.0,0.0,134.0,0.0,1.0,0.0,0.0,0
661.0,1.0,0.0,0,0,4,0,0,1557,1246.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
669.0,0.6667,0.665,1,1,1,0,0,47,47.0,400.0,0.0,28.0,0.0625,1.0,0.0,0.0,0
644.0,1.0,0.0,0,0,1,0,0,2694,2694.0,0.0,0.0,1267.0,0.0,0.0,0.0,0.0,1
626.0,0.7857,0.851,0,2,9,4,1,3363,1482.0,2000.0,0.0,15.0,0.0395,11.0,5.0,0.0,1
505.0,0.75,0.0,0,4,8,8,1,6387,1367.125,100.0,94.2,31.0,0.0,20.0,12.0,14.0,0
668.0,1.0,0.0,0,0,2,1,0,1028,1001.0,600.0,0.0,38.0,0.0,0.0,0.0,0.0,1
515.0,0.9333,1.026,1,10,16,3,0,1431,626.625,6850.0,0.047007299270072994,13.0,0.06934306569343067,2.0,1.0,0.0,0
566.0,1.0,0.91,0,1,1,0,0,165,165.0,300.0,0.0,44.0,0.08333333333333333,0.0,0.0,0.0,0
709.0,1.0,0.248,1,3,3,0,0,265,164.0,1951.0,0.0,28.0,0.03946694003075346,0.0,0.0,0.0,1
640.0,0.7,0.065,0,1,6,3,1,2786,1270.5,200.0,0.0,31.0,0.065,14.0,2.0,9.0,1
604.0,1.0,0.242,1,2,3,2,0,871,433.0,1100.0,0.0,30.0,0.024545454545454544,0.0,0.0,0.0,1
576.0,1.0,0.5920000000000001,0,8,8,1,0,703,453.125,4750.0,0.0,18.0,0.03368421052631579,0.0,0.0,0.0,1
565.0,1.0,0.986,0,4,4,0,0,445,351.25,2850.0,0.0,25.0,0.03333333333333333,0.0,0.0,0.0,1
517.0,1.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0
637.0,1.0,0.486,0,6,7,0,1,2716,603.7142857142858,6450.0,0.0,18.0,0.013178294573643409,0.0,0.0,0.0,1
622.0,1.0,0.0,0,3,3,2,0,583,429.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0
648.0,1.0,0.924,0,3,5,0,0,856,508.4,2000.0,0.0,29.0,0.031,0.0,0.0,0.0,1
524.0,0.6667,0.0,0,2,3,2,0,2149,907.6666666666665,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0
685.0,1.0,0.0,0,1,15,2,0,3651,2225.4666666666667,200.0,0.0,32.0,0.0,0.0,0.0,0.0,0
665.0,1.0,0.0,0,0,2,0,0,3228,2085.0,500.0,0.0,44.0,0.0,0.0,0.0,0.0,1
637.0,1.0,0.0,0,6,6,1,0,446,309.6666666666667,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1
513.0,1.0,0.0,0,2,2,3,0,363,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
646.0,0.75,0.0,0,3,4,1,0,1119,510.25,0.0,0.0,39.0,0.0,2.0,2.0,0.0,1
606.0,1.0,0.958,0,3,16,0,0,5047,2863.5,24600.0,0.0,11.0,0.02491869918699187,0.0,0.0,0.0,0
657.0,0.75,1.017,0,1,2,0,0,4987,2747.0,15300.0,0.0,53.0,0.029934640522875818,1.0,1.0,3.0,0
652.0,1.0,0.0,0,1,1,0,0,373,373.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1
641.0,1.0,0.787,2,4,4,2,0,410,169.0,1050.0,0.0,15.0,0.07142857142857142,0.0,0.0,0.0,1
489.0,1.0,0.0,0,2,4,6,0,1041,600.5,0.0,0.0,1292.0,0.0,0.0,0.0,0.0,0
630.0,0.9697,0.232,1,6,7,14,1,1782,432.1428571428572,2050.0,0.0,14.0,0.02926829268292683,6.0,0.0,0.0,0
660.0,1.0,0.0,0,0,7,2,0,3671,2856.4285714285716,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1
670.0,1.0,0.0,0,2,3,1,0,1294,537.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1
661.0,1.0,0.0,0,4,12,0,0,1477,834.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
416.0,0.2,1.26,0,4,10,2,0,1364,779.3,1240.0,1.0467741935483872,63.0,0.07741935483870968,7.0,4.0,9.0,0
683.0,1.0,0.0,0,2,6,0,0,1566,981.8333333333335,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0
602.0,0.8571,0.868,1,2,3,1,0,1719,712.3333333333335,500.0,0.0,22.0,0.05,0.0,0.0,1.0,1
489.0,0.0,0.0,0,0,1,0,0,1847,1847.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,1
635.0,0.6667,0.06,0,1,5,2,0,2412,1148.8,2751.0,0.0,34.0,0.009087604507451837,4.0,3.0,2.0,0
571.0,0.9231,0.0,0,2,5,9,0,2698,1108.4,1200.0,0.0,143.0,0.0,3.0,2.0,3.0,0
580.0,0.9231,0.98,1,3,5,9,0,1296,637.4,300.0,0.0,15.0,0.08333333333333333,3.0,2.0,3.0,0
648.0,1.0,0.0,1,1,1,0,0,19,19.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0
637.0,1.0,0.0,0,5,6,9,1,3755,1030.8333333333333,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0
668.0,0.8571,0.0,0,1,1,1,0,482,482.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,1
646.0,1.0,0.0,2,2,4,0,0,3552,1170.25,800.0,0.0,28.0,0.0,0.0,0.0,2.0,1
707.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
612.0,1.0,0.805,1,1,1,1,0,82,82.0,200.0,0.0,49.0,0.175,0.0,0.0,88.0,1
710.0,1.0,0.0,1,3,3,0,0,672,351.0,2300.0,0.0,87.0,0.0,0.0,0.0,0.0,1
571.0,0.9286,0.873,0,8,9,6,0,1298,485.11111111111114,300.0,0.0,13.0,0.08333333333333333,3.0,3.0,2.0,1
468.0,0.875,0.0,1,3,5,5,0,2321,875.0,0.0,0.0,204.0,0.0,4.0,2.0,1.0,0
657.0,1.0,0.0,0,0,1,0,0,907,907.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1
607.0,0.8077,0.736,0,5,18,2,0,3432,1131.111111111111,19500.0,0.0,6.0,0.029487179487179487,6.0,2.0,0.0,0
486.0,0.6667,0.0,0,4,11,13,0,2236,1118.909090909091,0.0,0.0,576.0,0.0,2.0,0.0,0.0,0
632.0,1.0,0.117,0,7,10,12,0,1813,692.9,300.0,0.0,23.0,0.08333333333333333,0.0,0.0,0.0,1
776.0,1.0,0.0,0,0,1,0,0,3114,3114.0,35000.0,0.0,163.0,0.0,0.0,0.0,0.0,1
751.0,1.0,0.096,1,4,5,0,0,900,484.4,19500.0,0.0,12.0,0.003076923076923077,0.0,0.0,0.0,0
659.0,0.6,0.99,0,0,1,0,0,1163,1163.0,5500.0,0.0,57.0,0.02218181818181818,7.0,2.0,0.0,0
652.0,1.0,0.014,0,3,14,1,0,2272,1524.428571428571,2800.0,0.0,18.0,0.0125,0.0,0.0,0.0,1
519.0,1.0,0.0,0,2,2,6,0,461,357.5,0.0,0.0,1063.0,0.0,0.0,0.0,0.0,0
625.0,1.0,0.977,0,1,1,0,0,161,161.0,1000.0,0.0,51.0,0.035,0.0,0.0,0.0,1
647.0,0.6667,0.0,0,4,8,6,0,3326,1183.5,3000.0,0.0,22.0,0.0,3.0,1.0,5.0,1
532.0,0.65,0.0,0,3,9,17,0,2750,1216.3333333333333,2500.0,0.0,40.0,0.0,0.0,0.0,66.0,0
648.0,1.0,0.64,0,6,8,0,1,4776,1163.0,6600.0,0.0,17.0,0.021666666666666667,0.0,0.0,0.0,0
647.0,1.0,1.022,0,0,5,0,1,4835,3331.8,37800.0,0.0,20.0,0.015555555555555557,0.0,0.0,0.0,0
651.0,0.8333,0.012,2,2,3,1,0,1183,426.0,2300.0,0.0,3481.0,0.0,0.0,0.0,11.0,0
640.0,0.6667,0.911,0,1,4,0,0,3989,1623.25,3800.0,0.0,7.0,0.06394736842105263,9.0,1.0,0.0,1
696.0,1.0,0.535,0,1,1,0,0,116,116.0,2000.0,0.0,8.0,0.0125,0.0,0.0,0.0,1
609.0,0.9091,0.649,0,1,5,0,0,5614,3460.0,27500.0,0.0,33.0,0.009745454545454543,7.0,0.0,0.0,1
547.0,0.5,0.0,0,3,6,4,0,2136,926.5,0.0,0.0,102.0,0.0,0.0,1.0,0.0,0
649.0,0.7333,0.175,0,1,4,2,0,3707,2547.5,3000.0,0.0,26.0,0.009000000000000001,4.0,2.0,8.0,0
745.0,1.0,0.155,0,1,4,0,0,869,664.75,20300.0,0.0,42.0,0.0,0.0,0.0,0.0,0
650.0,0.9655,0.038,3,9,15,20,0,2967,946.4666666666667,11800.0,0.0,21.0,0.005508474576271186,2.0,0.0,0.0,0
573.0,0.9714,0.22,1,4,8,16,0,3745,1682.25,16600.0,0.0,23.0,0.0037951807228915673,3.0,0.0,0.0,1
728.0,1.0,0.0,0,0,1,2,0,1585,1585.0,500.0,0.0,25.0,0.0,0.0,0.0,0.0,0
600.0,1.0,0.6579999999999999,0,3,8,6,0,3639,1082.125,19800.0,0.0,16.0,0.02343434343434344,0.0,0.0,0.0,1
642.0,0.7857,0.941,0,0,11,0,0,4079,3166.2727272727275,8640.0,0.0,25.0,0.025347222222222226,5.0,0.0,0.0,1
663.0,0.913,0.465,0,0,10,4,0,4943,3280.4,3800.0,0.0,32.0,0.013947368421052632,1.0,1.0,6.0,1
633.0,0.9,0.185,0,3,3,4,0,541,300.6666666666667,550.0,0.0,25.0,0.04909090909090909,2.0,0.0,0.0,0
661.0,1.0,0.0,0,1,2,0,0,1566,1011.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
586.0,0.75,0.057,1,3,6,6,0,9037,2142.333333333333,10800.0,0.0,41.0,0.003240740740740741,1.0,1.0,0.0,1
511.0,1.0,0.943,0,3,5,5,0,1153,696.2,300.0,0.0,21.0,0.08333333333333333,0.0,0.0,0.0,0
514.0,1.0,0.034,0,3,5,6,0,7861,2486.0,3000.0,0.0,43.0,0.008333333333333333,0.0,0.0,0.0,0
549.0,0.8571,0.369,0,5,17,16,0,1963,1202.2352941176468,1252.0,0.0,18.0,0.039936102236421724,1.0,0.0,0.0,0
558.0,0.7692,0.8,0,6,9,2,0,2666,767.5555555555555,2370.0,0.1371308016877637,34.0,0.057805907172995774,1.0,7.0,4.0,0
615.0,1.0,0.983,0,2,5,0,0,817,623.0,600.0,0.0,27.0,0.04166666666666666,0.0,0.0,0.0,1
531.0,1.0,0.0,0,3,14,14,0,1183,892.6428571428571,0.0,0.0,1337.0,0.0,0.0,0.0,0.0,0
633.0,1.0,0.708,3,6,7,0,0,1077,258.85714285714283,8950.0,0.0,43.0,0.023240223463687152,0.0,0.0,0.0,0
670.0,1.0,0.059,1,2,3,0,0,1054,570.0,1450.0,0.0,14.0,0.017241379310344827,0.0,0.0,0.0,0
477.0,0.9286,0.8909999999999999,0,4,18,0,0,6191,1876.9444444444446,60540.0,0.014601916088536502,17.0,0.028477039973571188,3.0,0.0,0.0,0
396.0,0.5,0.0,1,6,8,6,0,1288,581.125,0.0,0.0,59.0,0.0,1.0,0.0,6.0,0
675.0,1.0,0.099,0,2,10,7,0,2718,1233.0,9150.0,0.0,26.0,0.010710382513661205,0.0,0.0,0.0,1
548.0,0.8333,0.665,0,2,10,0,1,5420,2396.9,24500.0,0.016816326530612245,21.0,0.022489795918367347,3.0,3.0,2.0,0
643.0,1.0,0.97,0,4,4,0,0,641,547.5,1000.0,0.0,30.0,0.035,0.0,0.0,0.0,1
536.0,1.0,0.0,0,0,1,2,0,792,792.0,0.0,0.0,1258.0,0.0,0.0,0.0,0.0,0
675.0,1.0,0.59,0,1,7,1,0,4788,1757.428571428571,27500.0,0.0,31.0,0.010836363636363635,0.0,0.0,0.0,1
642.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,1
586.0,0.3846,0.973,0,2,11,0,0,4272,2997.0,600.0,0.0,37.0,0.25,0.0,32.0,39.0,0
586.0,0.6842,0.0,0,0,0,3,0,0,0.0,0.0,0.0,649.0,0.0,2.0,0.0,45.0,1
631.0,1.0,0.0,0,4,12,12,0,1214,848.1666666666665,8000.0,0.0,89.0,0.0,0.0,0.0,0.0,0
631.0,1.0,0.5379999999999999,5,9,9,0,0,412,180.11111111111111,1750.0,0.0,0.0,0.04,0.0,0.0,0.0,0
674.0,1.0,0.0,0,1,1,0,0,619,619.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1
797.0,1.0,0.0,1,1,4,0,0,4207,1555.75,21100.0,0.0,26.0,0.0,0.0,0.0,0.0,0
675.0,1.0,0.999,1,1,7,0,0,3150,2022.4285714285716,3800.0,0.0,29.0,0.03,0.0,0.0,0.0,1
662.0,0.8571,0.16399999999999998,0,3,12,3,1,4075,1921.0,4700.0,0.0,15.0,0.01127659574468085,9.0,2.0,2.0,0
545.0,0.625,0.747,2,2,3,6,0,2590,885.3333333333335,300.0,0.0,19.0,0.08333333333333333,0.0,12.0,69.0,0
516.0,1.0,0.595,1,2,3,1,0,2509,889.3333333333335,200.0,0.0,16.0,0.1,0.0,0.0,0.0,0
596.0,1.0,0.0,1,1,1,0,0,73,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
655.0,1.0,0.516,1,2,2,0,0,133,108.0,800.0,0.0,18.0,0.03125,0.0,0.0,0.0,1
507.0,1.0,0.0,0,1,3,5,0,1308,762.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0
721.0,1.0,0.118,0,0,1,0,0,14466,14466.0,304.0,0.0,30.0,0.08223684210526316,0.0,0.0,0.0,0
635.0,0.8125,0.275,2,6,10,0,0,1149,570.7,7300.0,0.0,13.0,0.014657534246575343,4.0,1.0,0.0,0
714.0,1.0,0.28800000000000003,1,3,5,1,0,7381,1757.0,5380.0,0.0,23.0,0.016356877323420074,0.0,0.0,0.0,1
663.0,1.0,0.418,0,2,2,0,0,301,240.0,450.0,0.0,26.0,0.05555555555555555,0.0,0.0,0.0,1
637.0,1.0,0.0,0,1,1,0,0,478,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
534.0,1.0,0.0,0,1,4,4,0,1986,1243.75,0.0,0.0,3323.0,0.0,0.0,0.0,0.0,0
643.0,1.0,0.28,0,1,4,1,0,2167,1163.75,1940.0,0.0,40.0,0.029381443298969075,0.0,0.0,0.0,1
651.0,1.0,0.0,2,5,10,0,0,1362,591.5,1000.0,0.0,19.0,0.10099999999999999,0.0,0.0,0.0,1
661.0,0.8667,0.52,0,6,8,0,0,8591,1674.25,33100.0,0.0,23.0,0.02800604229607251,6.0,2.0,4.0,0
633.0,1.0,0.29600000000000004,1,5,6,3,0,872,298.5,800.0,0.0,22.0,0.0625,0.0,0.0,0.0,0
635.0,1.0,0.204,3,6,9,3,0,2438,702.8888888888888,2300.0,0.0,34.0,0.033478260869565214,0.0,0.0,0.0,1
527.0,0.8,0.607,0,6,10,0,0,1442,752.0,450.0,0.0,20.0,0.06,3.0,1.0,0.0,0
682.0,1.0,0.56,0,4,7,0,0,2185,1139.2857142857142,12250.0,0.0,25.0,0.01844897959183673,0.0,0.0,0.0,0
649.0,0.75,0.101,1,3,3,0,1,363,219.66666666666663,1051.0,0.0,28.0,0.025689819219790674,1.0,1.0,3.0,1
598.0,0.5,0.69,0,1,3,0,0,1505,931.3333333333335,3200.0,0.0,25.0,0.0196875,1.0,0.0,37.0,1
627.0,0.6667,0.731,0,0,1,0,0,868,868.0,710.0,0.0,15.0,0.04929577464788732,3.0,2.0,2.0,1
537.0,0.75,0.926,0,6,12,4,0,1924,919.5,8200.0,0.0,12.0,0.013292682926829268,12.0,0.0,0.0,0
634.0,1.0,0.015,0,2,2,1,0,262,195.0,200.0,0.0,11.0,0.015,0.0,0.0,0.0,1
654.0,0.9375,0.804,1,3,9,3,0,1984,847.3333333333335,17250.0,0.0,11.0,0.02463768115942029,2.0,0.0,0.0,0
610.0,0.9048,0.0,0,1,4,4,0,879,743.75,0.0,0.0,49.0,0.0,5.0,0.0,0.0,0
642.0,0.9429,0.039,0,2,4,6,0,4279,1735.75,11200.0,0.0,36.0,0.0013392857142857145,4.0,4.0,0.0,1
628.0,1.0,0.505,4,11,15,7,0,1516,427.8,33750.0,0.0,18.0,0.01214814814814815,0.0,0.0,0.0,0
625.0,1.0,0.625,0,4,4,2,0,703,643.5,2000.0,0.0,30.0,0.037000000000000005,0.0,0.0,0.0,1
665.0,0.8462,0.0,0,1,2,0,1,7011,3830.5,0.0,0.0,76.0,0.0,0.0,2.0,16.0,1
680.0,0.9333,0.438,1,8,10,4,0,1630,670.5,12260.0,0.0,35.0,0.014763458401305057,3.0,0.0,0.0,0
599.0,0.7143,0.0,0,0,4,6,1,3975,2107.0,429.0,0.0,35.0,0.0,11.0,3.0,0.0,0
524.0,1.0,0.0,0,0,4,4,0,3962,2034.75,0.0,0.0,21.0,0.0,0.0,0.0,3.0,0
660.0,1.0,0.23,1,1,1,0,0,77,77.0,200.0,0.0,52.0,0.1,0.0,0.0,0.0,1
663.0,1.0,0.362,3,19,43,7,0,3443,966.4883720930233,12205.0,0.0,16.0,0.022040147480540763,0.0,0.0,0.0,0
679.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,1
647.0,1.0,0.482,0,2,2,0,0,362,285.5,450.0,0.0,30.0,0.11555555555555555,0.0,0.0,0.0,1
668.0,1.0,0.0,1,4,4,0,0,651,367.5,300.0,0.0,38.0,0.0,0.0,0.0,0.0,0
562.0,1.0,0.797,0,3,3,2,0,395,238.0,2000.0,0.0,20.0,0.055,0.0,0.0,0.0,1
674.0,1.0,0.126,1,5,6,0,0,3241,760.1666666666665,3500.0,0.0,23.0,0.004857142857142857,0.0,0.0,0.0,1
684.0,1.0,0.89,0,0,2,1,0,1259,1184.5,2250.0,0.0,30.0,0.031111111111111114,0.0,0.0,0.0,1
683.0,0.9375,0.612,0,2,3,2,1,1436,724.6666666666665,3700.0,0.0,11.0,0.017027027027027027,0.0,1.0,14.0,1
633.0,0.6429,0.727,0,4,9,0,0,7772,2993.1111111111113,7030.0,0.0,20.0,0.020056899004267426,0.0,0.0,41.0,1
530.0,1.0,0.0,1,1,2,6,0,834,460.0,0.0,0.0,1361.0,0.0,0.0,0.0,0.0,0
645.0,0.8571,0.575,0,3,10,6,0,1189,784.8,2100.0,0.0,50.0,0.028571428571428567,8.0,1.0,0.0,1
671.0,0.6842,0.158,0,4,9,2,0,2961,1557.4444444444446,2800.0,0.0,13.0,0.028571428571428567,30.0,11.0,45.0,0
653.0,1.0,0.0,0,2,2,0,0,387,325.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0
512.0,1.0,0.0,0,6,8,11,0,1956,620.5,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0
611.0,1.0,0.5770000000000001,0,1,1,0,0,181,181.0,201.0,0.0,32.0,0.12437810945273632,0.0,0.0,0.0,1
650.0,1.0,0.0,1,1,1,0,0,69,69.0,201.0,0.0,17.0,0.0,0.0,0.0,0.0,0
639.0,1.0,0.521,1,4,11,0,0,3927,1834.7272727272727,17670.0,0.0,19.0,0.01969439728353141,0.0,0.0,0.0,0
672.0,1.0,0.0,1,4,8,0,1,1452,705.5,0.0,0.0,403.0,0.0,0.0,0.0,0.0,1
644.0,1.0,0.002,0,2,2,1,0,362,246.0,500.0,0.0,24.0,0.002,0.0,0.0,0.0,1
665.0,0.5,0.001,0,0,2,0,0,7956,6588.0,20000.0,0.0,85.0,0.0011,1.0,0.0,0.0,1
527.0,1.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,1
607.0,1.0,0.655,2,3,3,1,0,188,100.0,2001.0,0.0,13.0,0.043478260869565216,0.0,0.0,0.0,1
683.0,1.0,0.893,0,4,4,0,0,327,277.25,1650.0,0.0,22.0,0.03636363636363636,0.0,0.0,0.0,1
517.0,1.0,0.0,0,0,6,6,0,4092,1865.166666666667,0.0,0.0,2543.0,0.0,0.0,0.0,0.0,0
641.0,1.0,0.237,1,1,1,0,0,66,66.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1
623.0,1.0,0.234,1,5,5,0,0,596,212.0,11700.0,0.002136752136752137,51.0,0.02299145299145299,0.0,0.0,0.0,0
639.0,1.0,0.0,0,0,4,1,0,2881,2742.75,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1
681.0,1.0,0.229,0,1,2,1,0,9707,4997.0,8000.0,0.0,25.0,0.006625,0.0,0.0,0.0,0
576.0,1.0,0.0,0,1,3,4,1,4382,3045.333333333333,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0
621.0,1.0,0.664,1,2,2,0,0,215,144.5,1000.0,0.0,34.0,0.05,0.0,0.0,0.0,1
685.0,1.0,0.0,0,0,2,1,0,5874,3981.5,1500.0,0.0,815.0,0.0,0.0,0.0,0.0,0
497.0,1.0,0.0,0,4,4,7,0,359,287.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0
659.0,1.0,0.0,0,0,1,0,0,1399,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
679.0,1.0,0.0,0,4,6,0,0,950,754.3333333333335,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0
618.0,0.8,0.0,0,0,0,1,0,0,0.0,0.0,0.0,66.0,0.0,2.0,1.0,2.0,1
576.0,1.0,0.0,0,2,2,2,0,289,202.5,250.0,0.0,58.0,0.0,0.0,0.0,0.0,0
633.0,1.0,0.537,1,1,1,0,0,65,65.0,300.0,0.0,20.0,0.08333333333333333,0.0,0.0,0.0,0
626.0,1.0,0.723,0,1,1,0,0,198,198.0,400.0,0.0,16.0,0.0625,0.0,0.0,0.0,1
641.0,0.7778,0.365,0,3,6,2,1,7921,2895.0,8331.0,0.0,15.0,0.010442924018725245,7.0,2.0,1.0,0
641.0,1.0,0.0,0,1,1,0,0,312,312.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0
539.0,0.5,0.0,0,5,5,5,0,331,268.6,0.0,0.0,999.0,0.0,2.0,1.0,0.0,0
