f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,class
637.000000,0.944400,0.541000,3.000000,9.000000,14.000000,2.000000,0.000000,2555.000000,789.785706,14390.000000,0.000000,11.000000,0.025921,4.000000,0.000000,0.000000,0
519.000000,0.727300,1.007000,0.000000,1.000000,2.000000,6.000000,0.000000,1442.000000,904.000000,300.000000,0.000000,25.000000,0.083333,8.000000,5.000000,9.000000,0
654.000000,1.000000,0.343000,1.000000,1.000000,1.000000,0.000000,0.000000,86.000000,86.000000,300.000000,0.000000,31.000000,0.083333,0.000000,0.000000,0.000000,0
452.000000,1.000000,0.000000,1.000000,4.000000,6.000000,7.000000,0.000000,2284.000000,857.833313,0.000000,0.000000,172.000000,0.000000,0.000000,0.000000,0.000000,0
660.000000,0.928600,0.864000,0.000000,4.000000,4.000000,6.000000,0.000000,507.000000,249.250000,4250.000000,0.000000,30.000000,0.031059,3.000000,1.000000,0.000000,1
654.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3570.000000,0.000000,0.000000,0.000000,0.000000,0
609.000000,0.692300,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,522.000000,455.000000,2050.000000,0.000000,213.000000,0.000000,6.000000,3.000000,0.000000,1
676.000000,0.928600,0.000000,1.000000,2.000000,9.000000,0.000000,1.000000,3961.000000,2616.222168,0.000000,0.000000,20.000000,0.000000,5.000000,0.000000,0.000000,1
713.000000,1.000000,0.000000,0.000000,1.000000,2.000000,3.000000,0.000000,900.000000,497.000000,0.000000,0.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0
589.000000,1.000000,0.857000,0.000000,5.000000,6.000000,6.000000,0.000000,907.000000,443.166656,300.000000,0.000000,38.000000,0.066667,0.000000,0.000000,0.000000,0
640.000000,0.583300,0.363000,1.000000,3.000000,4.000000,0.000000,0.000000,1274.000000,617.750000,4400.000000,0.000000,6.000000,0.010227,17.000000,4.000000,5.000000,1
626.000000,1.000000,0.028000,1.000000,4.000000,4.000000,1.000000,0.000000,502.000000,309.250000,500.000000,0.000000,9.000000,0.028000,0.000000,0.000000,0.000000,1
572.000000,0.928600,1.014000,0.000000,3.000000,5.000000,3.000000,0.000000,1162.000000,668.599976,2150.000000,0.000000,15.000000,0.033023,5.000000,4.000000,6.000000,0
672.000000,0.857100,0.000000,0.000000,1.000000,4.000000,0.000000,1.000000,4109.000000,2541.250000,7200.000000,0.000000,35.000000,0.000000,0.000000,0.000000,1.000000,1
636.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3593.000000,0.000000,0.000000,0.000000,0.000000,0
642.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,417.000000,416.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
596.000000,1.000000,0.585000,1.000000,3.000000,4.000000,2.000000,0.000000,920.000000,387.000000,600.000000,0.000000,32.000000,0.083333,0.000000,0.000000,0.000000,0
631.000000,1.000000,0.519000,0.000000,7.000000,7.000000,0.000000,0.000000,422.000000,262.142853,1800.000000,0.000000,16.000000,0.091111,0.000000,0.000000,0.000000,0
674.000000,0.931000,0.691000,0.000000,5.000000,19.000000,0.000000,0.000000,2031.000000,1209.473633,11230.000000,0.000000,12.000000,0.023687,1.000000,1.000000,0.000000,0
672.000000,1.000000,0.789000,0.000000,1.000000,1.000000,0.000000,0.000000,461.000000,461.000000,1000.000000,0.000000,35.000000,0.048000,0.000000,0.000000,0.000000,1
703.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.000000,0.000000,0.000000,0.000000,0.000000,0
631.000000,1.000000,0.000000,0.000000,2.000000,5.000000,4.000000,0.000000,1881.000000,1013.200012,0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0
711.000000,1.000000,0.387000,0.000000,7.000000,8.000000,0.000000,0.000000,6616.000000,1054.250000,11610.000000,0.000000,16.000000,0.020327,0.000000,0.000000,0.000000,1
562.000000,0.777800,1.002000,0.000000,3.000000,5.000000,2.000000,0.000000,2522.000000,918.400024,500.000000,0.000000,20.000000,0.050000,2.000000,1.000000,14.000000,1
697.000000,0.833300,0.000000,1.000000,1.000000,4.000000,3.000000,0.000000,6268.000000,3357.250000,1750.000000,0.000000,13.000000,0.028571,14.000000,0.000000,1.000000,0
492.000000,1.000000,0.000000,0.000000,1.000000,5.000000,7.000000,0.000000,1773.000000,1072.400024,500.000000,0.000000,1065.000000,0.000000,0.000000,0.000000,0.000000,0
622.000000,1.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,3991.000000,2853.666748,0.000000,0.000000,1563.000000,0.000000,0.000000,0.000000,0.000000,1
653.000000,0.942900,0.042000,9.000000,12.000000,15.000000,2.000000,0.000000,2954.000000,495.333344,4600.000000,0.000000,9.000000,0.009565,6.000000,1.000000,0.000000,0
550.000000,0.909100,0.704000,0.000000,8.000000,13.000000,17.000000,0.000000,6220.000000,1017.461548,14000.000000,0.113929,13.000000,0.014143,1.000000,0.000000,1.000000,0
685.000000,0.937500,0.057000,0.000000,0.000000,5.000000,0.000000,0.000000,3681.000000,2019.000000,24000.000000,0.000000,14.000000,0.001458,0.000000,2.000000,1.000000,1
672.000000,1.000000,0.093000,0.000000,2.000000,7.000000,2.000000,0.000000,2954.000000,1822.000000,6940.000000,0.000000,16.000000,0.003602,0.000000,0.000000,0.000000,1
566.000000,0.800000,0.000000,1.000000,4.000000,5.000000,5.000000,0.000000,788.000000,279.000000,0.000000,0.000000,222.000000,0.000000,1.000000,1.000000,0.000000,0
427.000000,0.750000,0.000000,0.000000,5.000000,7.000000,8.000000,0.000000,2098.000000,755.714294,0.000000,0.000000,121.000000,0.000000,6.000000,0.000000,27.000000,0
633.000000,0.411800,0.706000,0.000000,3.000000,5.000000,1.000000,0.000000,2603.000000,1092.800049,5050.000000,0.000000,32.000000,0.022772,0.000000,0.000000,10.000000,1
563.000000,0.933300,0.376000,0.000000,2.000000,11.000000,2.000000,0.000000,4393.000000,1326.272705,21850.000000,0.000000,26.000000,0.007094,1.000000,0.000000,0.000000,0
648.000000,1.000000,0.974000,0.000000,0.000000,2.000000,1.000000,0.000000,3341.000000,3080.500000,4700.000000,0.000000,50.000000,0.018511,0.000000,0.000000,0.000000,1
638.000000,0.941200,0.863000,0.000000,2.000000,2.000000,0.000000,0.000000,488.000000,450.500000,600.000000,0.000000,26.000000,0.058333,2.000000,0.000000,49.000000,1
665.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,0.000000,0.000000,0.000000,0.000000,0
661.000000,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,5033.000000,2625.000000,0.000000,0.000000,31.000000,0.000000,0.000000,0.000000,0.000000,1
655.000000,1.000000,0.225000,0.000000,2.000000,2.000000,0.000000,0.000000,106.000000,106.000000,400.000000,0.000000,26.000000,0.125000,0.000000,0.000000,0.000000,1
505.000000,1.000000,0.000000,0.000000,7.000000,20.000000,20.000000,0.000000,2302.000000,1032.949951,0.000000,0.000000,1357.000000,0.000000,0.000000,0.000000,0.000000,0
700.000000,0.955200,0.132000,0.000000,4.000000,6.000000,13.000000,0.000000,3363.000000,1017.833313,2300.000000,0.000000,39.000000,0.026087,5.000000,2.000000,6.000000,1
651.000000,1.000000,0.596000,0.000000,2.000000,5.000000,0.000000,0.000000,895.000000,741.599976,3960.000000,0.000000,10.000000,0.031818,0.000000,0.000000,0.000000,1
623.000000,1.000000,0.457000,6.000000,9.000000,11.000000,0.000000,0.000000,954.000000,294.818176,59870.000000,0.000000,8.000000,0.007633,0.000000,0.000000,0.000000,0
532.000000,1.000000,0.000000,0.000000,3.000000,5.000000,6.000000,0.000000,1616.000000,751.599976,500.000000,0.000000,983.000000,0.000000,0.000000,0.000000,0.000000,0
622.000000,1.000000,0.750000,1.000000,1.000000,1.000000,7.000000,0.000000,27.000000,27.000000,300.000000,0.000000,40.000000,0.083333,0.000000,0.000000,0.000000,0
515.000000,1.000000,0.000000,0.000000,7.000000,18.000000,12.000000,0.000000,3795.000000,985.722229,0.000000,0.000000,415.000000,0.000000,0.000000,0.000000,0.000000,0
527.000000,1.000000,1.068000,0.000000,1.000000,1.000000,0.000000,0.000000,141.000000,141.000000,1000.000000,0.000000,26.000000,0.022000,0.000000,0.000000,14.000000,0
618.000000,0.882400,0.126000,0.000000,2.000000,8.000000,4.000000,0.000000,3973.000000,1344.125000,4300.000000,0.000000,22.000000,0.021395,9.000000,2.000000,0.000000,1
542.000000,1.000000,0.826000,0.000000,5.000000,16.000000,6.000000,0.000000,2228.000000,1098.375000,3800.000000,0.000000,51.000000,0.016579,0.000000,0.000000,0.000000,0
740.000000,1.000000,0.082000,0.000000,3.000000,3.000000,0.000000,0.000000,350.000000,258.000000,3700.000000,0.000000,13.000000,0.010811,0.000000,0.000000,0.000000,1
633.000000,0.823500,0.639000,1.000000,11.000000,12.000000,1.000000,1.000000,2700.000000,493.833344,7650.000000,0.000000,15.000000,0.037908,30.000000,0.000000,0.000000,1
679.000000,1.000000,0.266000,1.000000,3.000000,4.000000,1.000000,0.000000,2569.000000,770.250000,28400.000000,0.000000,37.000000,0.005317,0.000000,0.000000,0.000000,0
641.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,28.000000,28.000000,200.000000,0.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0
696.000000,1.000000,0.837000,0.000000,0.000000,1.000000,0.000000,0.000000,4246.000000,4246.000000,16000.000000,0.000000,57.000000,0.016687,0.000000,0.000000,0.000000,1
548.000000,1.000000,0.000000,1.000000,5.000000,7.000000,10.000000,0.000000,2192.000000,636.571411,0.000000,0.000000,68.000000,0.000000,0.000000,0.000000,0.000000,0
633.000000,0.866700,0.693000,0.000000,1.000000,4.000000,2.000000,0.000000,3059.000000,1613.000000,4055.000000,0.000000,37.000000,0.012824,7.000000,1.000000,13.000000,1
679.000000,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,2575.000000,1592.000000,39900.000000,0.000000,110.000000,0.000000,0.000000,0.000000,0.000000,0
555.000000,0.954500,0.000000,0.000000,6.000000,10.000000,8.000000,0.000000,10666.000000,1895.400024,44210.000000,0.000000,79.000000,0.000000,1.000000,1.000000,7.000000,0
663.000000,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,2249.000000,1451.500000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,1
658.000000,0.818200,0.587000,0.000000,4.000000,5.000000,1.000000,0.000000,1406.000000,581.400024,1100.000000,0.000000,13.000000,0.053636,4.000000,1.000000,0.000000,1
661.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1219.000000,1219.000000,0.000000,0.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0
602.000000,1.000000,0.727000,0.000000,5.000000,7.000000,0.000000,0.000000,3074.000000,776.285706,23500.000000,0.000000,16.000000,0.015149,0.000000,0.000000,0.000000,0
663.000000,1.000000,0.000000,1.000000,2.000000,4.000000,2.000000,0.000000,2143.000000,987.750000,500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
638.000000,1.000000,0.993000,0.000000,2.000000,4.000000,0.000000,0.000000,886.000000,706.500000,400.000000,0.000000,17.000000,0.062500,0.000000,0.000000,0.000000,1
675.000000,1.000000,0.040000,1.000000,2.000000,2.000000,1.000000,0.000000,216.000000,125.500000,5300.000000,0.000000,28.000000,0.003208,0.000000,0.000000,0.000000,0
649.000000,0.909100,0.000000,1.000000,1.000000,5.000000,1.000000,0.000000,3673.000000,2202.600098,500.000000,0.000000,29.000000,0.000000,0.000000,1.000000,0.000000,0
652.000000,0.782600,0.021000,0.000000,3.000000,5.000000,3.000000,0.000000,985.000000,503.399994,1250.000000,0.000000,27.000000,0.020800,1.000000,0.000000,19.000000,0
679.000000,1.000000,0.405000,1.000000,3.000000,3.000000,0.000000,0.000000,242.000000,175.333328,1700.000000,0.000000,32.000000,0.029412,0.000000,0.000000,0.000000,1
